,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.8336e-03,4.2017e-02,4.7125e-01,4.5549e-05,8.9035e-01,3.0355e-04,1.2627e-03,3.9137e-01
DCC_joint,,2.8336e-03,,3.5828e-01,1.2730e-03,3.1712e-07,2.4218e-02,9.2910e-01,5.1009e-06,5.6226e-03
DCC_bivariate_loop,,4.2017e-02,3.5828e-01,,1.9078e-02,2.6729e-06,1.4139e-01,2.6539e-01,1.3481e-04,9.5879e-02
SW_cross_validated,,4.7125e-01,1.2730e-03,1.9078e-02,,6.7087e-05,5.4792e-01,2.1175e-04,2.2631e-02,1.5932e-01
SW_15,,4.5549e-05,3.1712e-07,2.6729e-06,6.7087e-05,,1.4139e-04,6.1902e-08,1.3574e-03,2.5266e-06
SW_30,,8.9035e-01,2.4218e-02,1.4139e-01,5.4792e-01,1.4139e-04,,1.1931e-02,2.5964e-02,7.3590e-01
SW_60,,3.0355e-04,9.2910e-01,2.6539e-01,2.1175e-04,6.1902e-08,1.1931e-02,,2.0268e-07,6.4138e-04
SW_120,,1.2627e-03,5.1009e-06,1.3481e-04,2.2631e-02,1.3574e-03,2.5964e-02,2.0268e-07,,7.3617e-05
sFC,,3.9137e-01,5.6226e-03,9.5879e-02,1.5932e-01,2.5266e-06,7.3590e-01,6.4138e-04,7.3617e-05,
