,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.65,1.93,0.76,8.15,1.42,0.29,0.84,13.89
DCC_joint,,1.65,,0.40,-0.73,8.75,-0.27,-1.11,-0.26,15.31
DCC_bivariate_loop,,1.93,0.40,,-1.03,7.95,-0.66,-1.37,-0.48,14.57
SW_cross_validated,,0.76,-0.73,-1.03,,7.11,0.52,-0.41,0.25,12.96
SW_15,,8.15,8.75,7.95,7.11,,-8.86,-6.65,-4.67,9.34
SW_30,,1.42,-0.27,-0.66,0.52,-8.86,,-0.92,-0.10,15.33
SW_60,,0.29,-1.11,-1.37,-0.41,-6.65,-0.92,,0.56,12.03
SW_120,,0.84,-0.26,-0.48,0.25,-4.67,-0.10,0.56,,9.41
sFC,,13.89,15.31,14.57,12.96,9.34,15.33,12.03,9.41,
