,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,5.2478e-07,4.4561e-07,8.8258e-02,5.6257e-13,1.2401e-09,2.7416e-04,8.6622e-02,1.2690e-05
DCC_joint,,5.2478e-07,,9.4182e-01,3.1135e-04,1.1160e-07,3.4907e-02,8.4158e-03,2.3817e-05,3.2785e-11
DCC_bivariate_loop,,4.4561e-07,9.4182e-01,,2.6772e-04,1.2631e-07,4.1061e-02,7.0978e-03,2.0003e-05,2.8528e-11
SW_cross_validated,,8.8258e-02,3.1135e-04,2.6772e-04,,4.8950e-10,2.1987e-06,7.1558e-02,7.6282e-01,6.0744e-06
SW_15,,5.6257e-13,1.1160e-07,1.2631e-07,4.8950e-10,,8.2726e-07,5.4369e-10,9.1888e-12,1.2065e-16
SW_30,,1.2401e-09,3.4907e-02,4.1061e-02,2.1987e-06,8.2726e-07,,2.1008e-05,5.3213e-08,4.0854e-14
SW_60,,2.7416e-04,8.4158e-03,7.0978e-03,7.1558e-02,5.4369e-10,2.1008e-05,,1.6493e-02,3.1058e-09
SW_120,,8.6622e-02,2.3817e-05,2.0003e-05,7.6282e-01,9.1888e-12,5.3213e-08,1.6493e-02,,3.7717e-07
sFC,,1.2690e-05,3.2785e-11,2.8528e-11,6.0744e-06,1.2065e-16,4.0854e-14,3.1058e-09,3.7717e-07,
