,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,0.87,1.65,9.49,6.19,4.07,2.92,0.15
DCC_bivariate_loop,,,0.87,,0.74,7.92,4.98,3.05,2.00,0.69
SW_cross_validated,,,1.65,0.74,,7.02,4.21,2.33,1.30,1.44
SW_15,,,9.49,7.92,7.02,,2.47,4.20,5.15,8.92
SW_30,,,6.19,4.98,4.21,2.47,,1.71,2.66,5.82
SW_60,,,4.07,3.05,2.33,4.20,1.71,,0.94,3.80
SW_120,,,2.92,2.00,1.30,5.15,2.66,0.94,,2.70
sFC,,,0.15,0.69,1.44,8.92,5.82,3.80,2.70,
