,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,1.88,3.68,21.22,13.84,9.11,6.54,0.34
DCC_bivariate_loop,,,1.88,,1.60,17.17,10.87,6.68,4.38,-1.50
SW_cross_validated,,,3.68,1.60,,15.70,9.41,5.21,2.91,-3.23
SW_15,,,21.22,17.17,15.70,,-5.52,-9.40,-11.53,-19.94
SW_30,,,13.84,10.87,9.41,-5.52,,-3.83,-5.94,-13.00
SW_60,,,9.11,6.68,5.21,-9.40,-3.83,,-2.11,-8.49
SW_120,,,6.54,4.38,2.91,-11.53,-5.94,-2.11,,-6.03
sFC,,,0.34,-1.50,-3.23,-19.94,-13.00,-8.49,-6.03,
