,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,-44.65,37.76,-62.03,-49.76,-57.74,-15.85,-0.03
DCC_bivariate_loop,,,-44.65,,53.24,-6.83,-8.28,-2.10,28.47,44.68
SW_cross_validated,,,37.76,53.24,,-71.16,-57.31,-67.37,-29.07,-38.28
SW_15,,,-62.03,-6.83,-71.16,,-2.50,5.31,39.66,62.10
SW_30,,,-49.76,-8.28,-57.31,-2.50,,7.03,35.22,49.79
SW_60,,,-57.74,-2.10,-67.37,5.31,7.03,,35.00,57.81
SW_120,,,-15.85,28.47,-29.07,39.66,35.22,35.00,,15.88
sFC,,,-0.03,44.68,-38.28,62.10,49.79,57.81,15.88,
