,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,1.67,0.43,2.48,0.50,0.56,1.89,0.19
DCC_bivariate_loop,,,1.67,,1.68,2.95,1.13,1.49,2.48,1.70
SW_cross_validated,,,0.43,1.68,,2.31,0.37,0.32,1.10,0.32
SW_15,,,2.48,2.95,2.31,,1.45,1.94,1.92,2.45
SW_30,,,0.50,1.13,0.37,1.45,,0.17,0.03,0.47
SW_60,,,0.56,1.49,0.32,1.94,0.17,,0.36,0.50
SW_120,,,1.89,2.48,1.10,1.92,0.03,0.36,,1.71
sFC,,,0.19,1.70,0.32,2.45,0.47,0.50,1.71,
