,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,7.91,5.35,5.41,7.11,8.99,0.17,0.04
DCC_bivariate_loop,,,7.91,,11.15,1.02,2.46,2.04,6.33,7.96
SW_cross_validated,,,5.35,11.15,,7.41,9.12,11.75,3.47,5.48
SW_15,,,5.41,1.02,7.41,,1.11,0.41,5.05,5.41
SW_30,,,7.11,2.46,9.12,1.11,,0.91,6.58,7.12
SW_60,,,8.99,2.04,11.75,0.41,0.91,,7.62,9.03
SW_120,,,0.17,6.33,3.47,5.05,6.58,7.62,,0.19
sFC,,,0.04,7.96,5.48,5.41,7.12,9.03,0.19,
