,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,-69.47,-167.11,-87.40,-113.65,-115.93,-151.55,0.60
DCC_bivariate_loop,,,-69.47,,3.53,-6.28,-9.00,-7.32,-2.09,69.21
SW_cross_validated,,,-167.11,3.53,,-12.55,-18.37,-16.23,-10.02,162.16
SW_15,,,-87.40,-6.28,-12.55,,-2.30,-0.37,6.05,86.95
SW_30,,,-113.65,-9.00,-18.37,-2.30,,2.25,10.26,112.66
SW_60,,,-115.93,-7.32,-16.23,-0.37,2.25,,7.93,114.80
SW_120,,,-151.55,-2.09,-10.02,6.05,10.26,7.93,,148.46
sFC,,,0.60,69.21,162.16,86.95,112.66,114.80,148.46,
