,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.62,0.29,9.03,30.62,19.27,11.35,7.39,2.05
DCC_joint,,1.62,,4.43,14.62,60.68,32.44,15.02,7.75,1.36
DCC_bivariate_loop,,0.29,4.43,,15.79,55.18,31.77,16.22,8.89,5.26
SW_cross_validated,,9.03,14.62,15.79,,32.38,14.97,4.57,1.73,13.60
SW_15,,30.62,60.68,55.18,32.38,,14.85,19.40,13.84,58.44
SW_30,,19.27,32.44,31.77,14.97,14.85,,7.23,6.10,31.22
SW_60,,11.35,15.02,16.22,4.57,19.40,7.23,,1.18,14.39
SW_120,,7.39,7.75,8.89,1.73,13.84,6.10,1.18,,7.42
sFC,,2.05,1.36,5.26,13.60,58.44,31.22,14.39,7.42,
