,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,0.0043,0.0000,0.0000,0.0000,0.0000,0.0000,0.1646
DCC_joint,nan,-1.6343,-,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.5345
DCC_bivariate_loop,nan,-4.8815,-6.0046,-,0.0000,0.0000,0.0000,0.0000,0.0000,1.
SW_cross_validated,nan,-25.0494,-38.0467,-32.9777,-,0.0000,0.0000,0.0000,0.0000,0.0000
SW_15,nan,-102.5738,-175.273,-168.8019,-111.3355,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-65.9983,-102.7707,-97.5369,-57.0431,47.4285,-,0.0000,0.0000,0.0000
SW_60,nan,-40.0782,-53.7991,-49.937,-22.8138,62.7924,23.5439,-,0.0000,0.0000
SW_120,nan,-23.9216,-27.2014,-24.6827,-7.6069,51.4124,24.9056,7.7229,-,0.0000
sFC,nan,-3.2373,-2.6937,1.6743,27.6714,129.9627,79.5753,44.3914,23.891,-
