,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.63,4.88,25.05,102.57,66.00,40.08,23.92,3.24
DCC_joint,,1.63,,6.00,38.05,175.27,102.77,53.80,27.20,2.69
DCC_bivariate_loop,,4.88,6.00,,32.98,168.80,97.54,49.94,24.68,-1.67
SW_cross_validated,,25.05,38.05,32.98,,111.34,57.04,22.81,7.61,-27.67
SW_15,,102.57,175.27,168.80,111.34,,-47.43,-62.79,-51.41,-129.96
SW_30,,66.00,102.77,97.54,57.04,-47.43,,-23.54,-24.91,-79.58
SW_60,,40.08,53.80,49.94,22.81,-62.79,-23.54,,-7.72,-44.39
SW_120,,23.92,27.20,24.68,7.61,-51.41,-24.91,-7.72,,-23.89
sFC,,3.24,2.69,-1.67,-27.67,-129.96,-79.58,-44.39,-23.89,
