,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0007,1.,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001
DCC_joint,nan,-5.7142,-,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.3691
DCC_bivariate_loop,nan,-2.2179,6.9123,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,nan,-12.6444,-18.0343,-18.7472,-,0.0000,0.0000,0.0000,0.0000,0.0000
SW_15,nan,-55.8206,-139.3996,-100.8616,-89.3346,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-38.6038,-104.1756,-71.5492,-56.3945,44.3433,-,0.0000,0.0000,0.0000
SW_60,nan,-26.4173,-77.7078,-49.825,-31.0188,83.3246,39.4692,-,0.0506,0.0000
SW_120,nan,-15.0908,-14.8332,-16.7574,-7.6874,31.0043,15.0722,3.7689,-,0.0000
sFC,nan,-6.5729,-2.8669,-7.8291,12.2013,104.0954,71.8402,47.3495,13.2562,-
