,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,checkerboard,stepwise,state_transition,change_point
33,0.911,0.944,0.991,0.967,1.047,0.886,0.886,0.854,0.965,0.858,0.908
34,0.879,0.900,0.962,1.173,1.026,0.886,0.886,0.923,0.932,0.842,0.908
35,0.847,0.884,0.936,1.134,1.155,0.886,0.886,0.863,0.910,0.898,0.908
36,0.879,0.959,0.962,1.005,1.192,0.886,0.886,1.055,1.122,0.852,0.908
37,0.858,0.865,1.149,0.949,1.002,0.886,0.886,1.169,0.942,0.873,0.908
38,0.869,0.874,0.978,1.124,0.934,0.886,0.886,0.859,0.908,0.871,0.908
39,0.872,0.917,0.998,0.901,1.032,0.886,0.886,0.801,0.939,0.852,0.908
40,0.886,0.858,1.039,0.946,0.987,0.886,0.886,1.057,0.939,0.822,0.908
41,0.893,0.807,0.968,0.832,1.178,0.886,0.886,0.937,0.844,0.921,0.908
42,0.849,0.818,0.975,0.839,0.919,0.886,0.886,0.907,0.929,0.870,0.908
43,0.845,0.886,0.896,1.028,0.863,0.886,0.886,0.870,1.077,0.959,0.908
44,0.871,0.919,1.231,0.927,0.903,0.886,0.886,1.081,0.887,0.842,0.908
45,0.855,0.871,1.092,0.900,0.929,0.886,0.886,0.900,0.930,0.852,0.908
46,0.928,0.932,0.945,0.970,1.080,0.886,0.886,1.172,0.933,0.893,0.908
47,0.878,0.846,1.030,1.017,1.333,0.886,0.886,0.891,1.150,0.884,0.908
48,0.908,0.842,0.943,0.988,1.269,0.886,0.886,1.075,1.258,0.847,0.908
49,0.886,0.898,0.972,0.842,0.913,0.886,0.886,0.843,0.841,0.903,0.908
50,0.874,0.863,0.940,0.940,1.012,0.886,0.886,1.158,0.915,0.911,0.908
51,0.912,0.859,1.284,1.028,1.132,0.886,0.886,0.863,0.921,0.879,0.908
52,0.908,0.841,0.896,0.953,1.205,0.886,0.886,0.930,0.956,0.878,0.908
53,0.923,0.938,0.942,0.885,1.109,0.886,0.886,0.887,0.849,0.902,0.908
54,0.873,0.869,0.904,1.032,0.935,0.886,0.886,1.325,0.873,0.873,0.908
55,0.878,0.911,0.952,1.127,1.171,0.886,0.886,0.968,0.978,0.902,0.908
56,0.866,0.824,1.004,1.057,1.151,0.886,0.886,0.997,0.910,0.830,0.908
57,0.883,0.860,0.935,0.986,0.906,0.886,0.886,1.014,0.909,0.879,0.908
58,0.917,0.842,0.875,1.097,1.221,0.886,0.886,1.017,1.039,0.847,0.908
59,0.871,0.918,0.953,1.106,0.897,0.886,0.886,0.870,1.273,0.891,0.908
60,0.851,0.901,1.196,1.040,1.013,0.886,0.886,0.813,0.862,0.900,0.908
61,0.856,0.888,1.092,0.988,1.361,0.886,0.886,1.148,0.917,0.883,0.908
62,0.850,0.912,0.989,0.912,0.879,0.886,0.886,0.889,0.938,0.903,0.908
63,0.978,0.860,0.952,1.191,0.984,0.886,0.886,0.838,1.278,0.852,0.908
64,0.852,0.902,0.954,0.940,0.945,0.886,0.886,0.943,0.915,0.840,0.908
65,0.881,0.906,1.341,0.954,0.906,0.886,0.886,1.081,0.950,0.899,0.908
66,0.875,1.167,1.081,0.948,0.967,0.886,0.886,0.885,1.183,0.889,0.908
67,0.870,0.888,0.983,0.992,0.935,0.886,0.886,0.995,1.375,0.834,0.908
68,0.875,0.948,1.163,0.959,0.947,0.886,0.886,1.201,1.010,0.840,0.908
69,0.877,0.854,0.976,0.981,1.080,0.886,0.886,0.903,0.888,0.859,0.908
70,0.872,0.881,0.872,1.231,1.006,0.886,0.886,1.076,0.886,0.870,0.908
71,0.903,0.887,1.047,1.091,0.883,0.886,0.886,0.759,0.967,0.931,0.908
72,0.894,0.846,0.939,1.147,0.893,0.886,0.886,0.954,0.991,0.772,0.908
73,0.887,0.927,0.855,1.017,0.955,0.886,0.886,1.099,1.059,0.858,0.908
74,0.853,0.901,1.066,0.936,0.929,0.886,0.886,1.262,0.880,0.864,0.908
75,0.884,0.930,1.050,1.083,0.867,0.886,0.886,0.936,0.834,0.861,0.908
76,0.950,0.840,0.883,0.888,1.098,0.886,0.886,0.910,1.016,0.891,0.908
77,0.795,0.823,0.945,0.901,1.012,0.886,0.886,0.900,0.884,0.849,0.908
78,0.873,0.965,1.018,1.023,0.932,0.886,0.886,1.005,1.156,0.933,0.908
79,0.981,0.817,0.924,0.913,1.060,0.886,0.886,0.838,1.071,0.862,0.908
80,0.856,0.888,0.904,0.908,1.015,0.886,0.886,0.952,0.889,0.907,0.908
81,0.853,0.849,0.968,0.901,1.389,0.886,0.886,0.942,0.914,0.881,0.908
82,0.873,0.813,1.048,1.177,0.994,0.886,0.886,1.199,0.917,0.867,0.908
83,0.850,0.911,1.075,0.993,0.989,0.886,0.886,0.985,0.851,0.851,0.908
84,0.894,0.886,1.187,0.883,0.944,0.886,0.886,1.336,1.042,0.921,0.908
85,0.864,0.964,1.116,1.035,0.862,0.886,0.886,1.121,0.934,0.884,0.908
86,0.865,0.883,0.943,1.014,0.954,0.886,0.886,1.022,1.031,0.902,0.908
87,0.866,0.837,0.977,0.954,1.064,0.886,0.886,0.910,0.907,0.777,0.908
88,0.886,0.851,0.975,0.856,0.943,0.886,0.886,0.947,0.938,0.885,0.908
89,0.987,0.905,1.162,1.006,1.097,0.886,0.886,0.869,0.934,0.887,0.908
90,0.868,0.893,1.010,0.993,0.882,0.886,0.886,0.977,0.878,0.867,0.908
91,0.847,1.052,0.990,0.989,1.031,0.886,0.886,0.872,0.879,0.905,0.908
92,0.862,0.820,0.952,1.098,1.215,0.886,0.886,0.914,1.051,0.898,0.908
93,0.844,0.824,0.892,1.001,1.158,0.886,0.886,0.887,0.862,0.865,0.908
94,0.897,0.852,0.973,1.257,0.941,0.886,0.886,1.050,1.069,0.870,0.908
95,0.770,1.025,1.022,0.888,1.134,0.886,0.886,0.861,0.968,0.922,0.908
96,0.861,0.859,0.949,1.013,1.060,0.886,0.886,0.875,1.037,0.920,0.908
97,0.897,0.891,0.992,0.851,1.048,0.886,0.886,0.941,1.042,0.857,0.908
98,0.807,0.863,1.161,0.875,0.955,0.886,0.886,0.834,1.015,0.828,0.908
99,0.862,0.857,0.817,1.004,1.113,0.886,0.886,1.142,1.401,0.834,0.908
100,0.838,0.905,0.990,1.100,1.329,0.886,0.886,1.120,0.941,0.872,0.908
101,0.874,0.733,1.000,0.948,1.204,0.886,0.886,0.934,0.928,0.827,0.908
102,0.858,0.853,0.992,1.132,1.075,0.886,0.886,0.990,1.038,0.867,0.908
103,0.780,0.870,1.101,1.010,1.047,0.886,0.886,0.830,0.992,0.864,0.908
104,0.879,0.930,1.028,0.935,1.064,0.886,0.886,1.062,0.872,0.831,0.908
105,0.883,0.862,1.002,1.008,1.013,0.886,0.886,1.283,0.973,0.864,0.908
106,0.843,0.951,1.018,0.915,0.879,0.886,0.886,0.860,1.145,0.908,0.908
107,0.872,0.861,1.113,1.267,0.897,0.886,0.886,1.028,0.906,0.855,0.908
108,0.859,0.875,0.995,0.970,0.954,0.886,0.886,0.865,0.835,0.900,0.908
109,0.867,0.732,0.937,0.933,0.920,0.886,0.886,0.912,0.889,0.816,0.908
110,0.841,0.848,0.994,1.123,0.903,0.886,0.886,0.878,0.910,0.861,0.908
111,0.864,0.901,1.056,0.995,1.122,0.886,0.886,0.980,1.056,0.845,0.908
112,0.885,0.851,0.981,1.156,0.875,0.886,0.886,0.875,1.194,0.935,0.908
113,0.871,0.863,0.949,0.932,0.876,0.886,0.886,1.003,0.957,0.879,0.908
114,0.911,0.867,0.984,0.911,0.901,0.886,0.886,0.980,0.883,0.853,0.908
115,0.843,0.889,1.083,1.037,0.891,0.886,0.886,0.909,0.925,0.900,0.908
116,0.810,0.873,0.997,0.927,0.823,0.886,0.886,0.900,0.821,0.956,0.908
117,0.936,0.856,1.116,1.053,0.966,0.886,0.886,0.932,0.929,0.885,0.908
118,0.827,0.887,1.004,0.960,0.905,0.886,0.886,0.929,0.922,0.838,0.908
119,0.845,0.892,1.038,1.015,1.276,0.886,0.886,0.854,0.874,0.870,0.908
120,0.902,0.976,1.026,1.076,1.381,0.886,0.886,0.945,0.910,0.868,0.908
121,0.923,0.866,0.972,0.850,1.006,0.886,0.886,1.038,1.036,0.870,0.908
122,0.862,0.765,0.960,1.056,1.094,0.886,0.886,0.877,0.848,0.882,0.908
123,0.890,0.831,0.940,0.873,0.908,0.886,0.886,0.892,0.916,0.866,0.908
124,0.805,0.884,1.024,1.075,0.968,0.886,0.886,0.971,0.929,0.865,0.908
125,0.842,0.950,1.048,0.869,0.898,0.886,0.886,0.886,1.019,0.902,0.908
126,0.846,0.877,1.020,1.004,1.350,0.886,0.886,1.128,0.889,0.858,0.908
127,0.887,0.859,1.156,0.944,1.120,0.886,0.886,0.930,0.856,0.860,0.908
128,0.872,0.856,0.969,1.111,1.185,0.886,0.886,1.021,0.872,0.966,0.908
129,0.904,0.866,0.986,0.953,1.248,0.886,0.886,0.936,0.911,0.878,0.908
130,0.760,0.726,1.021,1.035,1.048,0.886,0.886,0.855,0.887,0.884,0.908
131,0.863,0.869,1.093,0.999,1.178,0.886,0.886,0.827,0.955,0.943,0.908
132,0.888,0.862,0.998,0.946,1.327,0.886,0.886,0.870,1.452,0.931,0.908
133,0.888,0.857,1.035,0.929,1.012,0.886,0.886,0.989,0.920,0.874,0.908
134,0.782,0.943,0.879,1.101,0.957,0.886,0.886,0.858,0.882,0.870,0.908
135,0.882,0.906,1.137,0.947,1.382,0.886,0.886,1.147,0.885,0.860,0.908
136,0.860,0.857,1.031,1.049,1.215,0.886,0.886,1.072,0.862,0.854,0.908
137,0.902,0.892,0.898,0.991,0.835,0.886,0.886,1.285,0.893,0.931,0.908
138,0.876,0.867,1.004,0.905,1.019,0.886,0.886,0.879,0.990,0.867,0.908
139,0.755,0.889,0.955,0.951,1.061,0.886,0.886,0.970,0.972,0.839,0.908
140,0.916,0.847,0.958,1.109,0.970,0.886,0.886,0.826,0.921,0.866,0.908
141,0.851,1.011,0.985,0.895,0.881,0.886,0.886,0.979,0.973,0.874,0.908
142,0.937,0.874,0.897,0.992,1.120,0.886,0.886,0.918,0.862,0.951,0.908
143,0.876,0.856,1.171,0.948,1.042,0.886,0.886,0.949,1.002,0.947,0.908
144,0.848,0.851,0.941,0.922,0.970,0.886,0.886,0.855,0.964,0.875,0.908
145,0.668,0.874,1.103,0.941,1.029,0.886,0.886,0.961,1.042,0.896,0.908
146,0.942,0.909,0.877,0.900,0.984,0.886,0.886,0.761,0.854,0.954,0.908
147,0.861,1.034,0.965,0.905,1.274,0.886,0.886,0.918,0.877,0.927,0.908
148,0.800,0.828,0.877,0.967,0.916,0.886,0.886,0.893,1.122,0.851,0.908
149,0.908,0.908,1.018,0.994,0.994,0.886,0.886,0.942,0.885,0.880,0.908
150,0.771,0.742,0.896,0.962,1.248,0.886,0.886,0.946,0.916,0.876,0.908
151,0.922,0.888,1.008,0.972,0.929,0.886,0.886,0.882,0.988,0.877,0.908
152,0.948,0.846,1.126,0.831,1.017,0.886,0.886,0.925,1.030,0.830,0.908
153,0.868,0.884,0.860,1.026,1.308,0.886,0.886,1.095,1.165,0.873,0.908
154,0.954,0.860,0.957,0.936,0.856,0.886,0.886,0.802,0.901,0.869,0.908
155,0.890,1.056,1.016,0.893,0.997,0.886,0.886,0.821,1.514,0.873,0.908
156,0.889,0.893,0.896,1.042,1.017,0.886,0.886,0.823,0.840,0.877,0.908
157,0.880,0.937,1.053,0.893,1.099,0.886,0.886,0.848,0.956,0.911,0.908
158,0.861,0.892,0.903,1.036,0.911,0.886,0.886,0.867,0.935,0.852,0.908
159,0.853,0.728,0.967,1.034,0.955,0.886,0.886,1.133,0.933,0.896,0.908
160,0.915,0.828,0.907,1.054,1.051,0.886,0.886,0.836,0.951,0.835,0.908
161,0.778,0.853,0.957,0.885,1.052,0.886,0.886,0.879,0.879,1.027,0.908
162,0.830,0.847,1.000,1.114,1.001,0.886,0.886,1.003,0.889,0.858,0.908
163,0.918,0.885,0.924,1.205,0.944,0.886,0.886,0.820,0.887,0.832,0.908
164,0.853,0.873,0.946,0.898,0.953,0.886,0.886,0.881,0.882,0.870,0.908
165,0.870,0.857,0.992,1.034,1.067,0.886,0.886,0.803,0.905,0.869,0.908
166,0.877,0.879,0.977,0.998,0.835,0.886,0.886,0.864,0.946,0.846,0.908
167,0.917,0.823,0.967,1.025,0.808,0.886,0.886,0.876,1.153,0.858,0.908
168,0.854,0.830,0.980,1.061,0.917,0.886,0.886,0.909,1.117,0.866,0.908
169,0.915,0.827,1.031,1.016,1.084,0.886,0.886,0.894,0.894,0.826,0.908
170,0.854,0.847,0.983,0.918,0.826,0.886,0.886,0.967,0.865,0.848,0.908
171,0.912,0.912,0.941,0.917,0.954,0.886,0.886,0.866,1.177,0.849,0.908
172,0.914,0.889,0.995,0.975,0.847,0.886,0.886,1.113,0.833,0.903,0.908
173,0.852,0.933,1.019,1.026,0.881,0.886,0.886,0.908,0.893,1.025,0.908
174,0.869,0.849,1.084,1.044,0.955,0.886,0.886,0.930,0.895,1.119,0.908
175,0.858,0.892,1.003,0.898,0.885,0.886,0.886,0.819,0.982,0.857,0.908
176,0.937,0.875,1.054,0.886,1.451,0.886,0.886,0.875,0.877,0.844,0.908
177,0.962,0.874,1.100,0.942,0.867,0.886,0.886,0.854,0.952,0.826,0.908
178,0.844,0.860,0.985,0.911,1.374,0.886,0.886,1.118,1.022,0.852,0.908
179,0.856,0.846,0.958,0.961,1.183,0.886,0.886,0.918,0.880,0.774,0.908
180,0.875,0.900,1.074,1.040,0.867,0.886,0.886,0.921,0.924,0.858,0.908
181,0.872,0.833,0.934,1.097,0.974,0.886,0.886,1.012,1.112,0.903,0.908
182,0.911,0.833,1.055,1.005,1.043,0.886,0.886,0.846,0.950,0.862,0.908
183,0.922,0.839,1.052,1.067,0.929,0.886,0.886,0.853,0.856,0.843,0.908
184,0.883,0.867,0.964,0.852,0.807,0.886,0.886,0.810,1.369,0.901,0.908
185,0.871,0.984,0.917,1.001,0.906,0.886,0.886,0.852,0.984,0.858,0.908
186,0.756,1.363,1.169,1.287,1.046,0.886,0.886,0.769,0.889,0.858,0.908
187,0.851,0.887,0.895,0.820,0.934,0.886,0.886,0.857,1.008,0.885,0.908
188,0.802,0.785,1.037,0.981,0.853,0.886,0.886,0.890,1.000,0.868,0.908
189,0.889,0.886,0.927,1.180,0.825,0.886,0.886,0.953,0.872,0.918,0.908
190,0.834,0.850,0.892,0.896,1.202,0.886,0.886,0.966,0.857,0.957,0.908
191,0.920,0.855,1.015,1.049,0.920,0.886,0.886,0.899,1.004,0.870,0.908
192,0.905,0.871,0.962,1.233,0.844,0.886,0.886,0.915,0.943,0.849,0.908
193,0.919,0.877,1.124,1.057,1.013,0.886,0.886,0.743,0.917,0.876,0.908
194,0.822,0.877,1.024,1.074,0.940,0.886,0.886,0.893,0.823,0.835,0.908
195,0.866,0.844,0.947,0.986,0.927,0.886,0.886,1.091,0.957,0.856,0.908
196,0.851,0.913,0.921,0.974,0.990,0.886,0.886,1.226,1.471,0.920,0.908
197,0.957,0.905,1.091,0.900,1.004,0.886,0.886,1.088,1.331,0.874,0.908
198,0.855,0.939,0.866,0.922,0.950,0.886,0.886,0.897,1.000,0.864,0.908
199,0.850,1.089,0.998,1.023,0.886,0.886,0.886,0.931,0.917,0.908,0.908
