,0,1,2,3
186545.txt,-inf,-inf,-inf,-inf
186848.txt,-inf,-inf,-inf,-inf
187143.txt,-inf,-inf,-inf,-inf
187345.txt,-inf,-inf,-inf,-inf
187547.txt,-inf,-inf,-inf,-inf
187850.txt,-inf,-inf,-inf,-inf
188145.txt,-inf,-inf,-inf,-inf
188347.txt,-inf,-inf,-inf,-inf
188448.txt,-inf,-inf,-inf,-inf
188549.txt,-inf,-inf,-inf,-inf
188751.txt,-inf,-inf,-inf,-inf
189349.txt,-inf,-inf,-inf,-inf
189450.txt,-inf,-inf,-inf,-inf
189652.txt,-inf,-inf,-inf,-inf
191033.txt,-inf,-inf,-inf,-inf
191235.txt,-inf,-inf,-inf,-inf
191336.txt,-inf,-inf,-inf,-inf
191841.txt,-inf,-inf,-inf,-inf
191942.txt,-inf,-inf,-inf,-inf
192035.txt,-inf,-inf,-inf,-inf
192136.txt,-inf,-inf,-inf,-inf
192237.txt,-inf,-inf,-inf,-inf
192641.txt,-inf,-inf,-inf,-inf
192843.txt,-inf,-inf,-inf,-inf
193845.txt,-inf,-inf,-inf,-inf
194443.txt,-inf,-inf,-inf,-inf
194645.txt,-inf,-inf,-inf,-inf
194746.txt,-inf,-inf,-inf,-inf
194847.txt,-inf,-inf,-inf,-inf
195041.txt,-inf,-inf,-inf,-inf
195445.txt,-inf,-inf,-inf,-inf
195849.txt,-inf,-inf,-inf,-inf
195950.txt,-inf,-inf,-inf,-inf
196346.txt,-inf,-inf,-inf,-inf
197348.txt,-inf,-inf,-inf,-inf
198047.txt,-inf,-inf,-inf,-inf
198249.txt,-inf,-inf,-inf,-inf
198350.txt,-inf,-inf,-inf,-inf
198653.txt,-inf,-inf,-inf,-inf
198855.txt,-inf,-inf,-inf,-inf
199352.txt,-inf,-inf,-inf,-inf
199453.txt,-inf,-inf,-inf,-inf
199958.txt,-inf,-inf,-inf,-inf
200008.txt,-inf,-inf,-inf,-inf
200109.txt,-inf,-inf,-inf,-inf
200311.txt,-inf,-inf,-inf,-inf
200513.txt,-inf,-inf,-inf,-inf
200917.txt,-inf,-inf,-inf,-inf
201414.txt,-inf,-inf,-inf,-inf
201515.txt,-inf,-inf,-inf,-inf
201818.txt,-inf,-inf,-inf,-inf
202113.txt,-inf,-inf,-inf,-inf
202719.txt,-inf,-inf,-inf,-inf
203418.txt,-inf,-inf,-inf,-inf
203923.txt,-inf,-inf,-inf,-inf
204016.txt,-inf,-inf,-inf,-inf
204218.txt,-inf,-inf,-inf,-inf
204319.txt,-inf,-inf,-inf,-inf
204420.txt,-inf,-inf,-inf,-inf
204521.txt,-inf,-inf,-inf,-inf
204622.txt,-inf,-inf,-inf,-inf
205220.txt,-inf,-inf,-inf,-inf
206222.txt,-inf,-inf,-inf,-inf
206323.txt,-inf,-inf,-inf,-inf
206525.txt,-inf,-inf,-inf,-inf
206727.txt,-inf,-inf,-inf,-inf
206828.txt,-inf,-inf,-inf,-inf
206929.txt,-inf,-inf,-inf,-inf
207123.txt,-inf,-inf,-inf,-inf
207426.txt,-inf,-inf,-inf,-inf
208024.txt,-inf,-inf,-inf,-inf
208125.txt,-inf,-inf,-inf,-inf
208327.txt,-inf,-inf,-inf,-inf
208630.txt,-inf,-inf,-inf,-inf
209127.txt,-inf,-inf,-inf,-inf
209228.txt,-inf,-inf,-inf,-inf
209329.txt,-inf,-inf,-inf,-inf
209834.txt,-inf,-inf,-inf,-inf
210011.txt,-inf,-inf,-inf,-inf
210112.txt,-inf,-inf,-inf,-inf
210415.txt,-inf,-inf,-inf,-inf
211114.txt,-inf,-inf,-inf,-inf
211215.txt,-inf,-inf,-inf,-inf
211316.txt,-inf,-inf,-inf,-inf
211619.txt,-inf,-inf,-inf,-inf
211720.txt,-inf,-inf,-inf,-inf
211821.txt,-inf,-inf,-inf,-inf
211922.txt,-inf,-inf,-inf,-inf
212015.txt,-inf,-inf,-inf,-inf
212116.txt,-inf,-inf,-inf,-inf
212217.txt,-inf,-inf,-inf,-inf
212419.txt,-inf,-inf,-inf,-inf
212823.txt,-inf,-inf,-inf,-inf
213017.txt,-inf,-inf,-inf,-inf
213421.txt,-inf,-inf,-inf,-inf
213522.txt,-inf,-inf,-inf,-inf
214524.txt,-inf,-inf,-inf,-inf
214625.txt,-inf,-inf,-inf,-inf
214726.txt,-inf,-inf,-inf,-inf
217126.txt,-inf,-inf,-inf,-inf
219231.txt,-inf,-inf,-inf,-inf
220721.txt,-inf,-inf,-inf,-inf
223929.txt,-inf,-inf,-inf,-inf
227432.txt,-inf,-inf,-inf,-inf
227533.txt,-inf,-inf,-inf,-inf
228434.txt,-inf,-inf,-inf,-inf
231928.txt,-inf,-inf,-inf,-inf
233326.txt,-inf,-inf,-inf,-inf
236130.txt,-inf,-inf,-inf,-inf
237334.txt,-inf,-inf,-inf,-inf
238033.txt,-inf,-inf,-inf,-inf
239136.txt,-inf,-inf,-inf,-inf
248339.txt,-inf,-inf,-inf,-inf
250932.txt,-inf,-inf,-inf,-inf
255740.txt,-inf,-inf,-inf,-inf
256540.txt,-inf,-inf,-inf,-inf
257542.txt,-inf,-inf,-inf,-inf
257845.txt,-inf,-inf,-inf,-inf
257946.txt,-inf,-inf,-inf,-inf
263436.txt,-inf,-inf,-inf,-inf
268749.txt,-inf,-inf,-inf,-inf
268850.txt,-inf,-inf,-inf,-inf
270332.txt,-inf,-inf,-inf,-inf
274542.txt,-inf,-inf,-inf,-inf
275645.txt,-inf,-inf,-inf,-inf
280739.txt,-inf,-inf,-inf,-inf
280941.txt,-inf,-inf,-inf,-inf
281135.txt,-inf,-inf,-inf,-inf
283543.txt,-inf,-inf,-inf,-inf
285345.txt,-inf,-inf,-inf,-inf
285446.txt,-inf,-inf,-inf,-inf
286347.txt,-inf,-inf,-inf,-inf
286650.txt,-inf,-inf,-inf,-inf
287248.txt,-inf,-inf,-inf,-inf
289555.txt,-inf,-inf,-inf,-inf
290136.txt,-inf,-inf,-inf,-inf
295146.txt,-inf,-inf,-inf,-inf
297655.txt,-inf,-inf,-inf,-inf
298455.txt,-inf,-inf,-inf,-inf
299154.txt,-inf,-inf,-inf,-inf
299760.txt,-inf,-inf,-inf,-inf
300618.txt,-inf,-inf,-inf,-inf
300719.txt,-inf,-inf,-inf,-inf
303119.txt,-inf,-inf,-inf,-inf
303624.txt,-inf,-inf,-inf,-inf
304727.txt,-inf,-inf,-inf,-inf
305830.txt,-inf,-inf,-inf,-inf
308129.txt,-inf,-inf,-inf,-inf
308331.txt,-inf,-inf,-inf,-inf
309636.txt,-inf,-inf,-inf,-inf
310621.txt,-inf,-inf,-inf,-inf
311320.txt,-inf,-inf,-inf,-inf
314225.txt,-inf,-inf,-inf,-inf
316633.txt,-inf,-inf,-inf,-inf
316835.txt,-inf,-inf,-inf,-inf
318637.txt,-inf,-inf,-inf,-inf
320826.txt,-inf,-inf,-inf,-inf
321323.txt,-inf,-inf,-inf,-inf
322224.txt,-inf,-inf,-inf,-inf
325129.txt,-inf,-inf,-inf,-inf
329844.txt,-inf,-inf,-inf,-inf
330324.txt,-inf,-inf,-inf,-inf
333330.txt,-inf,-inf,-inf,-inf
334635.txt,-inf,-inf,-inf,-inf
336841.txt,-inf,-inf,-inf,-inf
339847.txt,-inf,-inf,-inf,-inf
341834.txt,-inf,-inf,-inf,-inf
342129.txt,-inf,-inf,-inf,-inf
346137.txt,-inf,-inf,-inf,-inf
346945.txt,-inf,-inf,-inf,-inf
348545.txt,-inf,-inf,-inf,-inf
349244.txt,-inf,-inf,-inf,-inf
350330.txt,-inf,-inf,-inf,-inf
352132.txt,-inf,-inf,-inf,-inf
352738.txt,-inf,-inf,-inf,-inf
353740.txt,-inf,-inf,-inf,-inf
356948.txt,-inf,-inf,-inf,-inf
358144.txt,-inf,-inf,-inf,-inf
360030.txt,-inf,-inf,-inf,-inf
361234.txt,-inf,-inf,-inf,-inf
361941.txt,-inf,-inf,-inf,-inf
365343.txt,-inf,-inf,-inf,-inf
366042.txt,-inf,-inf,-inf,-inf
368551.txt,-inf,-inf,-inf,-inf
368753.txt,-inf,-inf,-inf,-inf
376247.txt,-inf,-inf,-inf,-inf
377451.txt,-inf,-inf,-inf,-inf
378756.txt,-inf,-inf,-inf,-inf
378857.txt,-inf,-inf,-inf,-inf
379657.txt,-inf,-inf,-inf,-inf
380036.txt,-inf,-inf,-inf,-inf
381038.txt,-inf,-inf,-inf,-inf
381543.txt,-inf,-inf,-inf,-inf
382242.txt,-inf,-inf,-inf,-inf
385046.txt,-inf,-inf,-inf,-inf
385450.txt,-inf,-inf,-inf,-inf
386250.txt,-inf,-inf,-inf,-inf
387959.txt,-inf,-inf,-inf,-inf
389357.txt,-inf,-inf,-inf,-inf
391748.txt,-inf,-inf,-inf,-inf
392447.txt,-inf,-inf,-inf,-inf
392750.txt,-inf,-inf,-inf,-inf
393247.txt,-inf,-inf,-inf,-inf
393550.txt,-inf,-inf,-inf,-inf
394956.txt,-inf,-inf,-inf,-inf
395251.txt,-inf,-inf,-inf,-inf
395756.txt,-inf,-inf,-inf,-inf
395958.txt,-inf,-inf,-inf,-inf
397154.txt,-inf,-inf,-inf,-inf
397861.txt,-inf,-inf,-inf,-inf
401422.txt,-inf,-inf,-inf,-inf
406432.txt,-inf,-inf,-inf,-inf
406836.txt,-inf,-inf,-inf,-inf
412528.txt,-inf,-inf,-inf,-inf
413934.txt,-inf,-inf,-inf,-inf
415837.txt,-inf,-inf,-inf,-inf
419239.txt,-inf,-inf,-inf,-inf
421226.txt,-inf,-inf,-inf,-inf
422632.txt,-inf,-inf,-inf,-inf
424939.txt,-inf,-inf,-inf,-inf
432332.txt,-inf,-inf,-inf,-inf
433839.txt,-inf,-inf,-inf,-inf
436239.txt,-inf,-inf,-inf,-inf
436845.txt,-inf,-inf,-inf,-inf
441939.txt,-inf,-inf,-inf,-inf
445543.txt,-inf,-inf,-inf,-inf
449753.txt,-inf,-inf,-inf,-inf
453441.txt,-inf,-inf,-inf,-inf
453542.txt,-inf,-inf,-inf,-inf
454140.txt,-inf,-inf,-inf,-inf
456346.txt,-inf,-inf,-inf,-inf
459453.txt,-inf,-inf,-inf,-inf
461743.txt,-inf,-inf,-inf,-inf
463040.txt,-inf,-inf,-inf,-inf
465852.txt,-inf,-inf,-inf,-inf
467351.txt,-inf,-inf,-inf,-inf
468050.txt,-inf,-inf,-inf,-inf
469961.txt,-inf,-inf,-inf,-inf
475855.txt,-inf,-inf,-inf,-inf
479762.txt,-inf,-inf,-inf,-inf
480141.txt,-inf,-inf,-inf,-inf
481042.txt,-inf,-inf,-inf,-inf
481951.txt,-inf,-inf,-inf,-inf
486759.txt,-inf,-inf,-inf,-inf
495255.txt,-inf,-inf,-inf,-inf
497865.txt,-inf,-inf,-inf,-inf
500222.txt,-inf,-inf,-inf,-inf
506234.txt,-inf,-inf,-inf,-inf
510225.txt,-inf,-inf,-inf,-inf
510326.txt,-inf,-inf,-inf,-inf
512835.txt,-inf,-inf,-inf,-inf
513130.txt,-inf,-inf,-inf,-inf
513736.txt,-inf,-inf,-inf,-inf
516742.txt,-inf,-inf,-inf,-inf
517239.txt,-inf,-inf,-inf,-inf
518746.txt,-inf,-inf,-inf,-inf
519647.txt,-inf,-inf,-inf,-inf
519950.txt,-inf,-inf,-inf,-inf
520228.txt,-inf,-inf,-inf,-inf
522434.txt,-inf,-inf,-inf,-inf
523032.txt,-inf,-inf,-inf,-inf
524135.txt,-inf,-inf,-inf,-inf
525541.txt,-inf,-inf,-inf,-inf
529549.txt,-inf,-inf,-inf,-inf
529953.txt,-inf,-inf,-inf,-inf
531536.txt,-inf,-inf,-inf,-inf
531940.txt,-inf,-inf,-inf,-inf
536647.txt,-inf,-inf,-inf,-inf
540436.txt,-inf,-inf,-inf,-inf
541640.txt,-inf,-inf,-inf,-inf
545345.txt,-inf,-inf,-inf,-inf
547046.txt,-inf,-inf,-inf,-inf
548250.txt,-inf,-inf,-inf,-inf
552241.txt,-inf,-inf,-inf,-inf
553344.txt,-inf,-inf,-inf,-inf
555348.txt,-inf,-inf,-inf,-inf
555651.txt,-inf,-inf,-inf,-inf
555954.txt,-inf,-inf,-inf,-inf
557857.txt,-inf,-inf,-inf,-inf
558657.txt,-inf,-inf,-inf,-inf
558960.txt,-inf,-inf,-inf,-inf
559457.txt,-inf,-inf,-inf,-inf
561444.txt,-inf,-inf,-inf,-inf
561949.txt,-inf,-inf,-inf,-inf
562345.txt,-inf,-inf,-inf,-inf
562446.txt,-inf,-inf,-inf,-inf
565452.txt,-inf,-inf,-inf,-inf
566454.txt,-inf,-inf,-inf,-inf
567052.txt,-inf,-inf,-inf,-inf
567759.txt,-inf,-inf,-inf,-inf
567961.txt,-inf,-inf,-inf,-inf
568963.txt,-inf,-inf,-inf,-inf
571144.txt,-inf,-inf,-inf,-inf
572045.txt,-inf,-inf,-inf,-inf
573249.txt,-inf,-inf,-inf,-inf
573451.txt,-inf,-inf,-inf,-inf
576255.txt,-inf,-inf,-inf,-inf
578057.txt,-inf,-inf,-inf,-inf
579867.txt,-inf,-inf,-inf,-inf
580044.txt,-inf,-inf,-inf,-inf
580347.txt,-inf,-inf,-inf,-inf
580650.txt,-inf,-inf,-inf,-inf
580751.txt,-inf,-inf,-inf,-inf
581450.txt,-inf,-inf,-inf,-inf
583858.txt,-inf,-inf,-inf,-inf
585256.txt,-inf,-inf,-inf,-inf
587664.txt,-inf,-inf,-inf,-inf
588565.txt,-inf,-inf,-inf,-inf
589567.txt,-inf,-inf,-inf,-inf
590047.txt,-inf,-inf,-inf,-inf
592455.txt,-inf,-inf,-inf,-inf
594156.txt,-inf,-inf,-inf,-inf
597869.txt,-inf,-inf,-inf,-inf
599065.txt,-inf,-inf,-inf,-inf
599469.txt,-inf,-inf,-inf,-inf
599671.txt,-inf,-inf,-inf,-inf
601127.txt,-inf,-inf,-inf,-inf
604537.txt,-inf,-inf,-inf,-inf
609143.txt,-inf,-inf,-inf,-inf
611938.txt,-inf,-inf,-inf,-inf
613538.txt,-inf,-inf,-inf,-inf
614439.txt,-inf,-inf,-inf,-inf
615441.txt,-inf,-inf,-inf,-inf
615744.txt,-inf,-inf,-inf,-inf
616645.txt,-inf,-inf,-inf,-inf
617748.txt,-inf,-inf,-inf,-inf
618952.txt,-inf,-inf,-inf,-inf
620434.txt,-inf,-inf,-inf,-inf
