,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.3373e-01,2.6458e-01,2.2485e-05,1.0510e-18,5.2463e-13,9.2927e-11,9.7121e-07,1.6394e-01
DCC_joint,,3.3373e-01,,8.1141e-01,1.9102e-04,7.6617e-18,3.0563e-12,1.2468e-09,7.4054e-06,6.2155e-01
DCC_bivariate_loop,,2.6458e-01,8.1141e-01,,5.2843e-04,4.3662e-17,1.1475e-11,7.3049e-09,2.1907e-05,8.1609e-01
SW_cross_validated,,2.2485e-05,1.9102e-04,5.2843e-04,,1.5225e-14,1.9281e-08,4.2827e-04,1.7493e-01,7.4860e-04
SW_15,,1.0510e-18,7.6617e-18,4.3662e-17,1.5225e-14,,3.7443e-10,1.2936e-14,9.1524e-14,3.6968e-17
SW_30,,5.2463e-13,3.0563e-12,1.1475e-11,1.9281e-08,3.7443e-10,,2.7207e-06,3.1770e-07,1.1757e-11
SW_60,,9.2927e-11,1.2468e-09,7.3049e-09,4.2827e-04,1.2936e-14,2.7207e-06,,1.9595e-02,8.1986e-09
SW_120,,9.7121e-07,7.4054e-06,2.1907e-05,1.7493e-01,9.1524e-14,3.1770e-07,1.9595e-02,,2.9247e-05
sFC,,1.6394e-01,6.2155e-01,8.1609e-01,7.4860e-04,3.6968e-17,1.1757e-11,8.1986e-09,2.9247e-05,
