,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.10,0.38,1.33,7.28,4.77,2.82,1.89,0.01
DCC_joint,,0.10,,0.41,1.72,10.50,7.23,3.93,2.50,0.11
DCC_bivariate_loop,,0.38,0.41,,1.36,10.24,6.89,3.57,2.15,0.48
SW_cross_validated,,1.33,1.72,1.36,,7.95,4.66,1.92,0.73,1.67
SW_15,,7.28,10.50,10.24,7.95,,4.55,6.49,7.15,9.47
SW_30,,4.77,7.23,6.89,4.66,4.55,,2.78,3.79,6.42
SW_60,,2.82,3.93,3.57,1.92,6.49,2.78,,1.14,3.63
SW_120,,1.89,2.50,2.15,0.73,7.15,3.79,1.14,,2.38
sFC,,0.01,0.11,0.48,1.67,9.47,6.42,3.63,2.38,
