,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.5452e-01,3.3838e-02,1.5380e-06,3.4169e-16,2.0799e-13,8.1563e-11,1.9680e-08,3.0395e-02
DCC_joint,,1.5452e-01,,3.3586e-01,4.3046e-06,5.4230e-17,3.6916e-14,1.7601e-11,1.6974e-08,3.0661e-01
DCC_bivariate_loop,,3.3838e-02,3.3586e-01,,4.1312e-05,1.6722e-16,1.7367e-13,1.6167e-10,1.8496e-07,9.5037e-01
SW_cross_validated,,1.5380e-06,4.3046e-06,4.1312e-05,,1.5671e-14,2.3789e-10,2.3724e-05,8.6223e-02,4.7780e-05
SW_15,,3.4169e-16,5.4230e-17,1.6722e-16,1.5671e-14,,4.5403e-10,1.2798e-14,4.2415e-15,1.7879e-16
SW_30,,2.0799e-13,3.6916e-14,1.7367e-13,2.3789e-10,4.5403e-10,,6.7928e-09,1.4598e-10,1.9079e-13
SW_60,,8.1563e-11,1.7601e-11,1.6167e-10,2.3724e-05,1.2798e-14,6.7928e-09,,2.0364e-04,1.8545e-10
SW_120,,1.9680e-08,1.6974e-08,1.8496e-07,8.6223e-02,4.2415e-15,1.4598e-10,2.0364e-04,,2.1539e-07
sFC,,3.0395e-02,3.0661e-01,9.5037e-01,4.7780e-05,1.7879e-16,1.9079e-13,1.8545e-10,2.1539e-07,
