,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.44,0.51,2.53,17.09,8.09,5.94,3.24,0.65
DCC_joint,,0.44,,0.11,2.09,15.32,7.31,5.07,2.78,0.22
DCC_bivariate_loop,,0.51,0.11,,1.88,13.89,6.75,4.53,2.54,0.11
SW_cross_validated,,2.53,2.09,1.88,,9.95,4.25,1.92,0.63,1.81
SW_15,,17.09,15.32,13.89,9.95,,5.47,10.04,8.97,14.02
SW_30,,8.09,7.31,6.75,4.25,5.47,,3.00,3.51,6.75
SW_60,,5.94,5.07,4.53,1.92,10.04,3.00,,1.15,4.50
SW_120,,3.24,2.78,2.54,0.63,8.97,3.51,1.15,,2.48
sFC,,0.65,0.22,0.11,1.81,14.02,6.75,4.50,2.48,
