,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.57,3.14,2.70,13.12,9.26,2.59,5.05,0.68
DCC_joint,,0.57,,2.37,2.77,12.52,8.21,2.66,4.68,1.06
DCC_bivariate_loop,,3.14,2.37,,4.46,13.15,9.17,4.40,6.21,3.44
SW_cross_validated,,2.70,2.77,4.46,,9.38,4.06,0.19,1.16,2.24
SW_15,,13.12,12.52,13.15,9.38,,6.90,9.73,9.19,12.62
SW_30,,9.26,8.21,9.17,4.06,6.90,,4.43,3.36,8.40
SW_60,,2.59,2.66,4.40,0.19,9.73,4.43,,1.42,2.11
SW_120,,5.05,4.68,6.21,1.16,9.19,3.36,1.42,,4.36
sFC,,0.68,1.06,3.44,2.24,12.62,8.40,2.11,4.36,
