,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,0.0001,0.0004,0.0000,0.0000,0.0006,0.0000,1.
DCC_joint,nan,1.2818,-,0.0017,0.0003,0.0000,0.0000,0.0004,0.0000,1.
DCC_bivariate_loop,nan,7.0068,5.3097,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,nan,-6.0383,-6.2024,-9.967,-,0.0000,0.0000,1.,0.6558,0.0033
SW_15,nan,-29.3138,-27.9909,-29.4112,-20.9766,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-20.6813,-18.3592,-20.5022,-9.0717,15.4189,-,0.0000,0.0000,0.0000
SW_60,nan,-5.7902,-5.9579,-9.8452,0.4295,21.7593,9.9107,-,0.1852,0.0063
SW_120,nan,-11.2743,-10.4622,-13.8839,-2.5969,20.5585,7.5179,-3.1837,-,0.0000
sFC,nan,-1.526,-2.3591,-7.6967,5.0124,28.2169,18.7835,4.7102,9.7588,-
