,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.67,1.03,3.13,12.36,8.56,6.01,4.25,1.05
DCC_joint,,0.67,,0.44,2.90,13.72,9.45,6.58,4.29,0.47
DCC_bivariate_loop,,1.03,0.44,,2.40,12.87,8.64,5.76,3.65,0.03
SW_cross_validated,,3.13,2.90,2.40,,9.93,5.62,2.52,0.81,2.37
SW_15,,12.36,13.72,12.87,9.93,,5.40,10.05,10.71,12.82
SW_30,,8.56,9.45,8.64,5.62,5.40,,4.55,5.79,8.60
SW_60,,6.01,6.58,5.76,2.52,10.05,4.55,,2.07,5.71
SW_120,,4.25,4.29,3.65,0.81,10.71,5.79,2.07,,3.61
sFC,,1.05,0.47,0.03,2.37,12.82,8.60,5.71,3.61,
