,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,5.28,1.83,2.97,12.09,7.33,4.74,3.64,11.76
DCC_joint,,5.28,,5.08,2.28,10.15,3.21,0.69,1.98,10.53
DCC_bivariate_loop,,1.83,5.08,,1.77,14.89,7.89,4.25,2.64,16.85
SW_cross_validated,,2.97,2.28,1.77,,10.32,4.76,1.68,0.51,9.95
SW_15,,12.09,10.15,14.89,10.32,,6.37,10.54,11.14,3.19
SW_30,,7.33,3.21,7.89,4.76,6.37,,3.77,4.80,5.27
SW_60,,4.74,0.69,4.25,1.68,10.54,3.77,,1.31,10.90
SW_120,,3.64,1.98,2.64,0.51,11.14,4.80,1.31,,11.36
sFC,,11.76,10.53,16.85,9.95,3.19,5.27,10.90,11.36,
