,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,16.74,3.19,5.32,29.09,18.73,10.58,7.06,47.44
DCC_joint,,16.74,,-13.15,-6.91,15.03,2.84,-4.70,-8.09,24.98
DCC_bivariate_loop,,3.19,-13.15,,2.90,25.90,15.29,7.44,4.02,41.30
SW_cross_validated,,5.32,-6.91,2.90,,18.13,8.85,2.98,0.35,23.82
SW_15,,29.09,15.03,25.90,18.13,,-12.06,-18.15,-21.00,1.13
SW_30,,18.73,2.84,15.29,8.85,-12.06,,-7.12,-10.35,19.31
SW_60,,10.58,-4.70,7.44,2.98,-18.15,-7.12,,-3.18,27.53
SW_120,,7.06,-8.09,4.02,0.35,-21.00,-10.35,-3.18,,31.47
sFC,,47.44,24.98,41.30,23.82,1.13,19.31,27.53,31.47,
