,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.1108e-04,1.5641e-05,1.3667e-12,1.7378e-26,1.4646e-20,1.2825e-16,7.3205e-13,7.9809e-05
DCC_joint,,1.1108e-04,,7.5704e-02,1.0299e-08,1.1589e-24,5.2862e-19,1.1161e-14,6.9642e-11,8.3944e-01
DCC_bivariate_loop,,1.5641e-05,7.5704e-02,,1.4068e-05,1.4729e-22,2.7667e-17,9.1391e-13,3.7312e-09,1.0611e-01
SW_cross_validated,,1.3667e-12,1.0299e-08,1.4068e-05,,3.0525e-24,1.3290e-17,8.7964e-12,1.1757e-06,1.8218e-08
SW_15,,1.7378e-26,1.1589e-24,1.4729e-22,3.0525e-24,,1.4717e-16,5.1697e-20,1.8290e-19,1.6011e-24
SW_30,,1.4646e-20,5.2862e-19,2.7667e-17,1.3290e-17,1.4717e-16,,1.7785e-11,1.0509e-12,6.8749e-19
SW_60,,1.2825e-16,1.1161e-14,9.1391e-13,8.7964e-12,5.1697e-20,1.7785e-11,,1.4421e-04,1.5160e-14
SW_120,,7.3205e-13,6.9642e-11,3.7312e-09,1.1757e-06,1.8290e-19,1.0509e-12,1.4421e-04,,9.3103e-11
sFC,,7.9809e-05,8.3944e-01,1.0611e-01,1.8218e-08,1.6011e-24,6.8749e-19,1.5160e-14,9.3103e-11,
