,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_joint,nan,-14.8576,-,0.0000,0.0000,0.0000,0.0000,1.,0.0228,0.0000
DCC_bivariate_loop,nan,-5.23,13.932,-,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,nan,-9.8399,7.345,-6.5073,-,0.0000,0.0000,0.0007,1.,0.0000
SW_15,nan,-33.1344,-29.579,-40.0291,-34.7634,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-21.5173,-11.184,-23.2575,-17.4059,17.1147,-,0.0000,0.0000,1.
SW_60,nan,-13.697,1.2288,-12.0573,-5.7568,28.999,11.6856,-,0.312,0.0000
SW_120,nan,-10.6482,4.1266,-7.669,-2.0401,28.0579,13.0669,2.9447,-,0.0000
sFC,nan,-23.0378,-13.8767,-29.1477,-21.844,26.2604,2.3792,-13.8704,-14.5128,-
