,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,14.86,5.23,9.84,33.13,21.52,13.70,10.65,23.04
DCC_joint,,14.86,,-13.93,-7.35,29.58,11.18,-1.23,-4.13,13.88
DCC_bivariate_loop,,5.23,-13.93,,6.51,40.03,23.26,12.06,7.67,29.15
SW_cross_validated,,9.84,-7.35,6.51,,34.76,17.41,5.76,2.04,21.84
SW_15,,33.13,29.58,40.03,34.76,,-17.11,-29.00,-28.06,-26.26
SW_30,,21.52,11.18,23.26,17.41,-17.11,,-11.69,-13.07,-2.38
SW_60,,13.70,-1.23,12.06,5.76,-29.00,-11.69,,-2.94,13.87
SW_120,,10.65,-4.13,7.67,2.04,-28.06,-13.07,-2.94,,14.51
sFC,,23.04,13.88,29.15,21.84,-26.26,-2.38,13.87,14.51,
