,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.1916,1.,0.0000,0.0000,0.0000,0.0000,0.0000,0.0635
DCC_joint,nan,-3.1682,-,0.0149,0.0000,0.0000,0.0000,0.0000,0.0000,1.
DCC_bivariate_loop,nan,-0.2244,4.318,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0018
SW_cross_validated,nan,-7.9593,-9.7106,-11.3699,-,0.0000,0.0000,0.0007,0.5155,0.0000
SW_15,nan,-33.4382,-56.6231,-47.3703,-47.5646,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-19.6597,-33.4733,-28.6485,-23.496,26.6577,-,0.0000,0.0000,0.0000
SW_60,nan,-10.7722,-16.9142,-16.1015,-5.7114,47.8143,21.1393,-,1.,0.0000
SW_120,nan,-9.1964,-11.4473,-12.7926,-2.7108,41.1214,18.3938,1.9808,-,0.0000
sFC,nan,-3.6669,-0.8862,-5.2924,10.6939,64.0414,39.0571,20.5447,12.3584,-
