,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,4.92,5.84,17.13,104.17,48.68,29.21,17.77,5.07
DCC_joint,,4.92,,1.88,9.91,82.45,39.81,22.65,13.55,0.21
DCC_bivariate_loop,,5.84,1.88,,5.89,62.94,31.86,17.54,10.58,-1.70
SW_cross_validated,,17.13,9.91,5.89,,78.12,33.21,15.35,7.15,-9.54
SW_15,,104.17,82.45,62.94,78.12,,-28.99,-45.36,-42.26,-80.98
SW_30,,48.68,39.81,31.86,33.21,-28.99,,-14.71,-17.40,-39.23
SW_60,,29.21,22.65,17.54,15.35,-45.36,-14.71,,-4.80,-22.25
SW_120,,17.77,13.55,10.58,7.15,-42.26,-17.40,-4.80,,-13.31
sFC,,5.07,0.21,-1.70,-9.54,-80.98,-39.23,-22.25,-13.31,
