,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.04,1.04,,9.97,6.95,4.92,4.03,2.48
SVWP,0.04,,1.07,,9.86,6.86,4.84,3.97,2.48
DCC_joint,1.04,1.07,,,11.03,8.05,6.03,5.03,1.18
SW_cross_validated,,,,,,,,,
SW_15,9.97,9.86,11.03,,,3.24,5.39,5.55,13.86
SW_30,6.95,6.86,8.05,,3.24,,2.17,2.52,10.75
SW_60,4.92,4.84,6.03,,5.39,2.17,,0.51,8.58
SW_120,4.03,3.97,5.03,,5.55,2.52,0.51,,6.95
sFC,2.48,2.48,1.18,,13.86,10.75,8.58,6.95,
