,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,4.87,-9.79,,47.82,15.97,5.63,38.72,32.81
SVWP,4.87,,-13.56,,36.06,8.51,-0.60,27.00,19.36
DCC_joint,-9.79,-13.56,,,66.82,29.77,18.57,59.66,64.65
SW_cross_validated,,,,,,,,,
SW_15,47.82,36.06,66.82,,,-34.46,-48.59,-14.53,-34.24
SW_30,15.97,8.51,29.77,,-34.46,,-12.26,23.41,13.33
SW_60,5.63,-0.60,18.57,,-48.59,-12.26,,38.87,33.93
SW_120,38.72,27.00,59.66,,-14.53,23.41,38.87,,-20.00
sFC,32.81,19.36,64.65,,-34.24,13.33,33.93,-20.00,
