,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.35,0.09,0.78,5.82,4.89,2.78,1.40,0.47
DCC_joint,,0.35,,0.36,1.09,6.05,5.23,3.11,1.63,0.15
DCC_bivariate_loop,,0.09,0.36,,0.55,5.19,3.95,2.22,1.19,0.46
SW_cross_validated,,0.78,1.09,0.55,,5.07,3.80,1.87,0.81,1.16
SW_15,,5.82,6.05,5.19,5.07,,2.26,3.66,3.62,5.97
SW_30,,4.89,5.23,3.95,3.80,2.26,,1.88,2.06,5.05
SW_60,,2.78,3.11,2.22,1.87,3.66,1.88,,0.60,3.06
SW_120,,1.40,1.63,1.19,0.81,3.62,2.06,0.60,,1.68
sFC,,0.47,0.15,0.46,1.16,5.97,5.05,3.06,1.68,
