,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.95,2.64,1.48,0.36,1.51,0.64,2.83,45.25
DCC_joint,,1.95,,0.50,3.13,2.14,3.15,2.61,0.17,27.13
DCC_bivariate_loop,,2.64,0.50,,3.90,2.80,3.92,3.43,0.85,28.12
SW_cross_validated,,1.48,3.13,3.90,,0.98,0.04,1.15,4.95,53.70
SW_15,,0.36,2.14,2.80,0.98,,1.01,0.15,2.96,39.81
SW_30,,1.51,3.15,3.92,0.04,1.01,,1.19,4.98,53.44
SW_60,,0.64,2.61,3.43,1.15,0.15,1.19,,4.74,74.44
SW_120,,2.83,0.17,0.85,4.95,2.96,4.98,4.74,,66.83
sFC,,45.25,27.13,28.12,53.70,39.81,53.44,74.44,66.83,
