,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,4.4167e-01,8.4952e-01,1.0070e-01,1.3507e-10,2.2658e-09,7.1483e-06,5.7169e-03,3.0212e-01
DCC_joint,,4.4167e-01,,4.3071e-01,2.4924e-02,7.0765e-11,7.7152e-10,1.6994e-06,1.8514e-03,7.3706e-01
DCC_bivariate_loop,,8.4952e-01,4.3071e-01,,2.3431e-01,8.6473e-10,5.8020e-08,1.0263e-04,1.5984e-02,3.1359e-01
SW_cross_validated,,1.0070e-01,2.4924e-02,2.3431e-01,,1.2503e-09,1.0430e-07,5.7124e-04,8.6147e-02,1.8278e-02
SW_15,,1.3507e-10,7.0765e-11,8.6473e-10,1.2503e-09,,8.1119e-05,1.7774e-07,2.0516e-07,9.0183e-11
SW_30,,2.2658e-09,7.7152e-10,5.8020e-08,1.0430e-07,8.1119e-05,,5.2475e-04,2.1961e-04,1.3475e-09
SW_60,,7.1483e-06,1.6994e-06,1.0263e-04,5.7124e-04,1.7774e-07,5.2475e-04,,1.9358e-01,2.1470e-06
SW_120,,5.7169e-03,1.8514e-03,1.5984e-02,8.6147e-02,2.0516e-07,2.1961e-04,1.9358e-01,,1.4800e-03
sFC,,3.0212e-01,7.3706e-01,3.1359e-01,1.8278e-02,9.0183e-11,1.3475e-09,2.1470e-06,1.4800e-03,
