,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-0.79,0.19,1.73,13.02,10.92,6.22,3.14,-1.06
DCC_joint,,-0.79,,0.81,2.45,13.54,11.69,6.95,3.65,-0.34
DCC_bivariate_loop,,0.19,0.81,,1.23,11.60,8.83,4.95,2.66,-1.04
SW_cross_validated,,1.73,2.45,1.23,,11.34,8.49,4.17,1.82,-2.60
SW_15,,13.02,13.54,11.60,11.34,,-5.06,-8.18,-8.10,-13.34
SW_30,,10.92,11.69,8.83,8.49,-5.06,,-4.21,-4.61,-11.29
SW_60,,6.22,6.95,4.95,4.17,-8.18,-4.21,,-1.35,-6.83
SW_120,,3.14,3.65,2.66,1.82,-8.10,-4.61,-1.35,,-3.75
sFC,,-1.06,-0.34,-1.04,-2.60,-13.34,-11.29,-6.83,-3.75,
