,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.4617e-02,1.1512e-02,8.2694e-05,3.6760e-15,1.4505e-14,2.9944e-10,2.2274e-07,1.1643e-02
DCC_joint,,1.4617e-02,,9.5495e-01,3.6791e-02,6.3096e-13,7.3255e-11,2.6593e-06,6.8815e-04,9.8063e-01
DCC_bivariate_loop,,1.1512e-02,9.5495e-01,,3.9101e-02,5.3992e-13,5.8184e-11,2.4226e-06,6.9629e-04,9.3374e-01
SW_cross_validated,,8.2694e-05,3.6791e-02,3.9101e-02,,2.6319e-11,2.4940e-08,2.9876e-03,1.9577e-01,3.0506e-02
SW_15,,3.6760e-15,6.3096e-13,5.3992e-13,2.6319e-11,,2.7993e-08,1.1290e-11,8.0014e-12,3.2631e-13
SW_30,,1.4505e-14,7.3255e-11,5.8184e-11,2.4940e-08,2.7993e-08,,2.2206e-08,7.3189e-09,2.6582e-11
SW_60,,2.9944e-10,2.6593e-06,2.4226e-06,2.9876e-03,1.1290e-11,2.2206e-08,,2.3749e-02,1.2434e-06
SW_120,,2.2274e-07,6.8815e-04,6.9629e-04,1.9577e-01,8.0014e-12,7.3189e-09,2.3749e-02,,4.3910e-04
sFC,,1.1643e-02,9.8063e-01,9.3374e-01,3.0506e-02,3.2631e-13,2.6582e-11,1.2434e-06,4.3910e-04,
