,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,15.15,15.30,5.43,8.68,4.78,12.52,53.90,71.52
DCC_joint,,15.15,,-3.67,-12.71,-10.71,-12.52,-4.40,23.03,33.16
DCC_bivariate_loop,,15.30,-3.67,,-12.77,-10.02,-12.24,-1.29,41.30,61.66
SW_cross_validated,,5.43,-12.71,-12.77,,4.07,-0.43,9.50,66.50,100.04
SW_15,,8.68,-10.71,-10.02,4.07,,-4.10,6.96,68.42,110.10
SW_30,,4.78,-12.52,-12.24,-0.43,-4.10,,9.32,59.32,84.73
SW_60,,12.52,-4.40,-1.29,9.50,6.96,9.32,,35.78,50.62
SW_120,,53.90,23.03,41.30,66.50,68.42,59.32,35.78,,25.43
sFC,,71.52,33.16,61.66,100.04,110.10,84.73,50.62,25.43,
