,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.42,3.48,1.14,2.97,1.65,1.33,2.96,23.47
DCC_joint,,3.42,,0.04,2.39,0.04,1.66,2.72,0.80,28.07
DCC_bivariate_loop,,3.48,0.04,,2.43,0.01,1.68,2.80,0.80,30.47
SW_cross_validated,,1.14,2.39,2.43,,2.01,0.58,0.07,1.84,25.38
SW_15,,2.97,0.04,0.01,2.01,,1.41,2.18,0.60,20.42
SW_30,,1.65,1.66,1.68,0.58,1.41,,0.58,1.09,23.16
SW_60,,1.33,2.72,2.80,0.07,2.18,0.58,,2.11,33.45
SW_120,,2.96,0.80,0.80,1.84,0.60,1.09,2.11,,33.79
sFC,,23.47,28.07,30.47,25.38,20.42,23.16,33.45,33.79,
