,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,1.04,4.87,19.05,13.29,10.20,5.90,1.48
DCC_bivariate_loop,,,1.04,,3.83,15.33,10.39,7.35,4.76,0.74
SW_cross_validated,,,4.87,3.83,,7.47,3.79,1.12,0.75,-2.43
SW_15,,,19.05,15.33,7.47,,-5.21,-9.98,-6.64,-9.90
SW_30,,,13.29,10.39,3.79,-5.21,,-4.25,-2.92,-6.46
SW_60,,,10.20,7.35,1.12,-9.98,-4.25,,-0.17,-4.08
SW_120,,,5.90,4.76,0.75,-6.64,-2.92,-0.17,,-3.16
sFC,,,1.48,0.74,-2.43,-9.90,-6.46,-4.08,-3.16,
