,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,9.75,12.18,4.49,9.38,12.46,7.19,0.28
DCC_bivariate_loop,,,9.75,,2.76,2.25,0.47,2.89,2.04,9.48
SW_cross_validated,,,12.18,2.76,,4.42,2.16,0.10,0.27,11.88
SW_15,,,4.49,2.25,4.42,,2.55,4.53,3.41,4.51
SW_30,,,9.38,0.47,2.16,2.55,,2.27,1.70,9.20
SW_60,,,12.46,2.89,0.10,4.53,2.27,,0.20,12.14
SW_120,,,7.19,2.04,0.27,3.41,1.70,0.20,,7.19
sFC,,,0.28,9.48,11.88,4.51,9.20,12.14,7.19,
