,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,-21.80,-27.23,-10.03,-20.99,-27.86,-16.07,0.64
DCC_bivariate_loop,,,-21.80,,-6.17,5.04,-1.06,-6.46,-4.57,21.21
SW_cross_validated,,,-27.23,-6.17,,9.87,4.82,-0.23,-0.59,26.57
SW_15,,,-10.03,5.04,9.87,,-5.69,-10.12,-7.62,10.09
SW_30,,,-20.99,-1.06,4.82,-5.69,,-5.08,-3.79,20.57
SW_60,,,-27.86,-6.46,-0.23,-10.12,-5.08,,-0.44,27.16
SW_120,,,-16.07,-4.57,-0.59,-7.62,-3.79,-0.44,,16.09
sFC,,,0.64,21.21,26.57,10.09,20.57,27.16,16.09,
