,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,1.2278e-09,3.2265e-07,4.3999e-06,4.1983e-11,1.1355e-12,9.7938e-03,1.8594e-02
DCC_bivariate_loop,,,1.2278e-09,,3.9146e-11,7.4147e-04,5.5863e-02,2.6262e-03,9.9228e-07,6.1150e-10
SW_cross_validated,,,3.2265e-07,3.9146e-11,,6.1188e-09,3.7912e-12,3.3080e-13,3.4972e-07,6.9377e-06
SW_15,,,4.3999e-06,7.4147e-04,6.1188e-09,,8.3743e-06,3.0271e-07,6.5984e-03,1.0743e-06
SW_30,,,4.1983e-11,5.5863e-02,3.7912e-12,8.3743e-06,,2.0006e-01,2.2150e-08,2.6057e-11
SW_60,,,1.1355e-12,2.6262e-03,3.3080e-13,3.0271e-07,2.0006e-01,,9.8498e-10,8.9711e-13
SW_120,,,9.7938e-03,9.9228e-07,3.4972e-07,6.5984e-03,2.2150e-08,9.8498e-10,,1.0964e-03
sFC,,,1.8594e-02,6.1150e-10,6.9377e-06,1.0743e-06,2.6057e-11,8.9711e-13,1.0964e-03,
