,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,0.06,0.09,3.50,2.05,0.82,0.38,0.64
DCC_bivariate_loop,,,0.06,,0.18,3.62,2.17,0.89,0.46,0.58
SW_cross_validated,,,0.09,0.18,,4.60,3.09,0.95,0.43,1.04
SW_15,,,3.50,3.62,4.60,,2.30,2.69,4.03,4.95
SW_30,,,2.05,2.17,3.09,2.30,,1.08,2.38,3.60
SW_60,,,0.82,0.89,0.95,2.69,1.08,,0.61,1.62
SW_120,,,0.38,0.46,0.43,4.03,2.38,0.61,,1.34
sFC,,,0.64,0.58,1.04,4.95,3.60,1.62,1.34,
