,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,3.1223e-01,1.2341e-04,2.2285e-13,9.5834e-11,6.5584e-09,1.3911e-05,1.5620e-01
DCC_bivariate_loop,,,3.1223e-01,,1.2371e-03,8.9989e-12,4.9126e-09,8.0268e-07,1.5607e-04,4.6680e-01
SW_cross_validated,,,1.2341e-04,1.2371e-03,,6.4079e-07,1.3390e-03,2.7785e-01,4.6563e-01,2.5875e-02
SW_15,,,2.2285e-13,8.9989e-12,6.4079e-07,,5.9473e-05,9.1889e-09,3.1192e-06,1.0363e-08
SW_30,,,9.5834e-11,4.9126e-09,1.3390e-03,5.9473e-05,,4.7829e-04,9.1937e-03,4.4430e-06
SW_60,,,6.5584e-09,8.0268e-07,2.7785e-01,9.1889e-09,4.7829e-04,,8.6589e-01,7.0992e-04
SW_120,,,1.3911e-05,1.5607e-04,4.6563e-01,3.1192e-06,9.1937e-03,8.6589e-01,,5.4497e-03
sFC,,,1.5620e-01,4.6680e-01,2.5875e-02,1.0363e-08,4.4430e-06,7.0992e-04,5.4497e-03,
