,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.2546,0.2146,0.4255,0.6915,0.4242,0.2931,0.2803,0.7329
SVWP,0.2546,,0.0001,0.0000,0.0000,0.0000,0.0008,0.0254,0.0000
DCC_joint,0.2146,0.0001,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,0.4255,0.0000,0.0000,,0.0000,0.8836,0.0000,0.0000,0.0000
SW_15,0.6915,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000
SW_30,0.4242,0.0000,0.0000,0.8836,0.0000,,0.0000,0.0000,0.0000
SW_60,0.2931,0.0008,0.0000,0.0000,0.0000,0.0000,,0.0298,0.0000
SW_120,0.2803,0.0254,0.0000,0.0000,0.0000,0.0000,0.0298,,0.0000
sFC,0.7329,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
