,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,-,1.,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SVWP,0.5372,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_joint,18.7047,19.5575,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,-36.3125,-37.8873,-50.571,-,0.0000,0.0000,0.0028,1.,0.0000
SW_15,-78.6212,-80.2921,-89.5515,-45.9879,-,0.0000,0.0000,0.0000,0.0000
SW_30,-44.6317,-45.936,-56.339,-12.6161,31.4267,-,0.0000,0.0000,0.0000
SW_60,-30.9827,-32.3466,-44.8483,3.9885,48.9197,16.0196,-,0.0112,0.0000
SW_120,-31.5205,-32.6168,-43.5337,-0.0252,42.9852,11.6396,-3.6379,-,0.0000
sFC,16.5757,18.083,-8.6037,51.8181,91.4694,56.8504,45.3427,43.2608,-
