,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,-,0.4228,0.0007,0.0656,1.,0.0594,0.0100,0.0206,1.
SVWP,2.5314,-,0.0272,1.,1.,1.,1.,1.,0.0000
DCC_joint,4.3132,3.3945,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.
SW_cross_validated,3.1387,0.8,-27.0973,-,0.0000,1.,0.0000,0.0000,0.0000
SW_15,2.0161,-1.6793,-63.0679,-22.4764,-,0.0000,0.0000,0.0000,0.0000
SW_30,3.1687,0.8652,-33.9869,0.6013,27.4784,-,0.0000,0.0000,0.
SW_60,3.6677,1.9675,-21.0739,11.4836,41.7577,13.471,-,0.0000,0.
SW_120,3.4723,1.5357,-26.5396,7.1223,36.0683,8.0055,-5.5451,-,0.
sFC,-0.8845,-8.1015,-275.3942,-102.8909,-92.5158,-144.2265,-186.7389,-169.5908,-
