,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,7.9295e-01,2.3293e-20,4.0753e-172,2.0992e-258,4.4696e-197,3.0271e-150,2.2002e-132,9.5552e-77
SVWP,7.9295e-01,,1.2242e-21,1.2705e-172,7.2015e-259,2.1727e-197,2.0486e-150,1.8766e-132,7.9129e-80
DCC_joint,2.3293e-20,1.2242e-21,,1.8871e-207,2.9751e-277,4.3762e-222,1.4461e-182,4.4178e-167,6.2888e-28
SW_cross_validated,4.0753e-172,1.2705e-172,1.8871e-207,,7.8416e-169,7.2138e-57,5.3005e-01,3.4438e-10,3.3151e-274
SW_15,2.0992e-258,7.2015e-259,2.9751e-277,7.8416e-169,,1.9246e-89,1.7494e-157,5.2214e-173,6.7120e-312
SW_30,4.4696e-197,2.1727e-197,4.3762e-222,7.2138e-57,1.9246e-89,,1.2490e-51,3.1806e-73,3.2582e-263
SW_60,3.0271e-150,2.0486e-150,1.4461e-182,5.3005e-01,1.7494e-157,1.2490e-51,,3.6268e-07,1.9746e-233
SW_120,2.2002e-132,1.8766e-132,4.4178e-167,3.4438e-10,5.2214e-173,3.1806e-73,3.6268e-07,,3.3564e-220
sFC,9.5552e-77,7.9129e-80,6.2888e-28,3.3151e-274,6.7120e-312,3.2582e-263,1.9746e-233,3.3564e-220,
