,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.22,1.05,0.94,4.52,1.56,0.54,4.09,3.43
SVWP,0.22,,1.19,0.66,3.96,1.20,0.25,3.36,2.62
DCC_joint,1.05,1.19,,2.01,6.06,2.84,1.80,6.37,6.45
SW_cross_validated,0.94,0.66,2.01,,3.32,0.50,0.51,2.58,1.73
SW_15,4.52,3.96,6.06,3.32,,3.05,4.33,1.51,2.96
SW_30,1.56,1.20,2.84,0.50,3.05,,1.14,2.23,1.24
SW_60,0.54,0.25,1.80,0.51,4.33,1.14,,3.91,3.21
SW_120,4.09,3.36,6.37,2.58,1.51,2.23,3.91,,2.16
sFC,3.43,2.62,6.45,1.73,2.96,1.24,3.21,2.16,
