,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.25,0.43,0.31,0.20,0.32,0.37,0.35,0.09
SVWP,0.25,,0.34,0.08,0.17,0.09,0.20,0.15,0.81
DCC_joint,0.43,0.34,,2.71,6.31,3.40,2.11,2.65,27.54
SW_cross_validated,0.31,0.08,2.71,,2.25,0.06,1.15,0.71,10.29
SW_15,0.20,0.17,6.31,2.25,,2.75,4.18,3.61,9.25
SW_30,0.32,0.09,3.40,0.06,2.75,,1.35,0.80,14.42
SW_60,0.37,0.20,2.11,1.15,4.18,1.35,,0.55,18.67
SW_120,0.35,0.15,2.65,0.71,3.61,0.80,0.55,,16.96
sFC,0.09,0.81,27.54,10.29,9.25,14.42,18.67,16.96,
