,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,5.7385e-01,1.3857e-56,1.4809e-128,1.1805e-244,3.9268e-157,2.8584e-108,2.3507e-110,1.8033e-47
SVWP,5.7385e-01,,4.1021e-60,2.9261e-134,4.6154e-248,2.6249e-161,1.2672e-113,1.2242e-114,9.7062e-54
DCC_joint,1.3857e-56,4.1021e-60,,2.2712e-175,7.5470e-266,9.3869e-192,1.0437e-157,1.9600e-153,1.8041e-16
SW_cross_validated,1.4809e-128,2.9261e-134,2.2712e-175,,2.4058e-161,6.2656e-31,7.9136e-05,9.7991e-01,5.0031e-179
SW_15,1.1805e-244,4.6154e-248,7.5470e-266,2.4058e-161,,7.2972e-110,2.0010e-170,1.2604e-151,2.4230e-269
SW_30,3.9268e-157,2.6249e-161,9.3869e-192,6.2656e-31,7.2972e-110,,6.2707e-45,3.7710e-27,3.8281e-193
SW_60,2.8584e-108,1.2672e-113,1.0437e-157,7.9136e-05,2.0010e-170,6.2707e-45,,3.1099e-04,2.7097e-159
SW_120,2.3507e-110,1.2242e-114,1.9600e-153,9.7991e-01,1.2604e-151,3.7710e-27,3.1099e-04,,1.5496e-152
sFC,1.8033e-47,9.7062e-54,1.8041e-16,5.0031e-179,2.4230e-269,3.8281e-193,2.7097e-159,1.5496e-152,
