,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.06,1.87,3.64,7.87,4.47,3.10,3.16,1.66
SVWP,0.06,,1.95,3.79,8.03,4.60,3.24,3.27,1.81
DCC_joint,1.87,1.95,,5.06,8.96,5.63,4.48,4.35,0.86
SW_cross_validated,3.64,3.79,5.06,,4.60,1.26,0.40,0.00,5.18
SW_15,7.87,8.03,8.96,4.60,,3.14,4.89,4.30,9.15
SW_30,4.47,4.60,5.63,1.26,3.14,,1.60,1.16,5.69
SW_60,3.10,3.24,4.48,0.40,4.89,1.60,,0.36,4.53
SW_120,3.16,3.27,4.35,0.00,4.30,1.16,0.36,,4.33
sFC,1.66,1.81,0.86,5.18,9.15,5.69,4.53,4.33,
