,0,1,2
338,0.57,0.15,0.27
339,0.27,0.73,
340,0.14,0.25,0.62
341,0.79,0.21,
342,0.61,0.16,0.23
343,0.63,0.25,0.12
344,0.55,0.17,0.29
345,0.37,0.43,0.19
346,0.73,0.27,
347,0.20,0.46,0.34
348,0.19,0.69,0.11
349,0.60,0.37,0.04
350,0.74,0.26,
351,0.65,0.35,
352,0.36,0.59,0.04
353,0.41,0.55,0.04
354,0.86,0.14,
355,0.24,0.74,0.02
356,0.91,0.09,
357,0.90,0.10,
358,0.64,0.20,0.16
359,0.31,0.51,0.18
360,0.94,0.06,
361,0.37,0.55,0.08
362,0.63,0.37,
363,0.81,0.18,
364,0.13,0.21,0.66
365,0.24,0.59,0.16
366,0.76,0.24,
367,0.75,0.25,
368,0.08,0.23,0.69
369,0.12,0.35,0.53
370,0.53,0.47,
371,0.24,0.74,0.02
372,0.90,0.10,
373,0.42,0.36,0.22
374,0.59,0.07,0.33
375,0.38,0.21,0.41
376,0.84,0.13,0.02
377,0.70,0.22,0.08
378,0.69,0.30,
379,0.52,0.48,
380,0.07,0.91,0.02
381,0.72,0.17,0.12
382,0.54,0.24,0.21
383,0.22,0.78,
384,0.74,0.16,0.10
385,0.40,0.60,
386,0.29,0.32,0.39
387,0.63,0.14,0.23
388,0.68,0.31,0.02
389,0.26,0.73,0.01
390,0.68,0.32,
391,0.24,0.57,0.19
392,0.51,0.49,
393,0.44,0.55,0.01
394,0.81,0.19,
395,0.79,0.21,0.01
396,0.67,0.34,
397,0.94,0.06,
398,0.67,0.06,0.28
399,0.73,0.24,0.03
400,0.60,0.38,0.02
401,0.40,0.35,0.24
402,0.51,0.28,0.22
403,0.59,0.41,
404,0.61,0.14,0.26
405,0.34,0.33,0.33
406,0.21,0.03,0.76
407,0.20,0.78,0.03
408,0.87,0.13,
409,0.82,0.14,0.04
410,0.86,0.14,
411,0.72,0.28,
412,0.47,0.15,0.37
413,0.69,0.28,0.04
414,0.68,0.03,0.28
415,0.61,0.39,
416,0.43,0.48,0.10
417,0.47,0.53,
418,0.23,0.77,
419,0.16,0.84,
420,0.18,0.81,0.01
421,0.34,0.65,0.01
422,0.28,0.12,0.60
423,0.32,0.68,
424,0.67,0.33,
425,0.21,0.25,0.53
426,0.23,0.40,0.37
427,0.32,0.21,0.47
428,0.85,0.15,0.00
429,0.67,0.25,0.08
430,0.27,0.70,0.02
431,0.11,0.27,0.62
432,0.62,0.38,
433,0.41,0.59,
434,0.59,0.28,0.14
435,0.72,0.27,0.00
436,0.75,0.25,
437,0.64,0.29,0.08
438,0.23,0.55,0.22
439,0.96,0.04,
440,0.66,0.08,0.26
441,0.56,0.29,0.15
442,0.44,0.52,0.05
443,0.93,0.07,
444,0.36,0.61,0.03
445,0.47,0.10,0.44
446,0.35,0.41,0.24
447,0.60,0.36,0.03
448,0.60,0.37,0.03
449,0.46,0.39,0.15
450,0.87,0.04,0.09
451,0.26,0.08,0.66
452,0.71,0.29,
453,0.33,0.28,0.39
454,0.47,0.53,
455,0.09,0.02,0.89
456,0.68,0.32,
457,0.54,0.46,
458,0.20,0.28,0.52
459,0.13,0.87,
460,0.39,0.15,0.45
461,0.47,0.44,0.09
462,0.33,0.56,0.11
463,0.63,0.15,0.22
464,0.38,0.58,0.04
465,0.75,0.21,0.04
466,0.04,0.84,0.11
467,0.76,0.24,
468,0.21,0.79,
469,0.82,0.17,
470,0.93,0.04,0.03
471,0.48,0.17,0.34
472,0.67,0.34,
473,0.44,0.43,0.13
474,0.55,0.03,0.42
475,0.87,0.04,0.09
476,0.50,0.50,
477,0.14,0.18,0.68
478,0.53,0.28,0.20
479,0.79,0.21,
480,0.53,0.47,
481,0.56,0.44,
482,0.97,0.03,0.00
483,0.71,0.20,0.09
484,0.68,0.07,0.25
485,0.54,0.46,
486,0.73,0.21,0.07
487,0.70,0.29,
488,0.75,0.07,0.18
489,0.25,0.63,0.12
490,0.55,0.29,0.16
491,0.81,0.19,
492,0.37,0.60,0.03
493,0.45,0.36,0.19
494,0.28,0.37,0.35
495,0.76,0.24,0.00
496,0.61,0.25,0.14
497,0.66,0.34,
498,0.47,0.53,
499,0.46,0.12,0.42
500,0.86,0.14,
501,0.48,0.52,
502,0.57,0.24,0.20
503,0.64,0.20,0.17
504,0.48,0.40,0.12
505,0.55,0.45,
506,0.34,0.67,
507,0.54,0.35,0.11
508,0.73,0.27,
509,0.61,0.06,0.33
510,0.44,0.22,0.34
511,0.42,0.36,0.22
512,0.00,0.82,0.18
513,0.61,0.39,
514,0.37,0.21,0.41
515,0.29,0.71,
516,0.14,0.83,0.02
517,0.80,0.11,0.09
518,0.38,0.06,0.56
519,0.44,0.44,0.12
520,0.48,0.47,0.05
521,0.88,0.12,
522,0.09,0.92,
523,0.02,0.21,0.77
524,0.52,0.48,
525,0.90,0.10,
526,0.53,0.21,0.26
527,0.35,0.26,0.39
528,0.83,0.17,
529,0.51,0.49,
530,0.47,0.36,0.17
531,0.75,0.25,
532,0.74,0.26,
533,0.27,0.02,0.70
534,0.04,0.96,
535,0.67,0.05,0.28
536,0.84,0.02,0.14
537,0.68,0.32,
538,0.81,0.18,0.00
539,0.93,0.07,
540,0.54,0.33,0.14
541,0.46,0.14,0.40
542,0.19,0.32,0.49
543,0.53,0.14,0.34
544,0.73,0.27,
545,0.42,0.41,0.17
546,0.74,0.26,
547,0.41,0.10,0.49
548,0.83,0.17,
549,0.35,0.32,0.33
550,0.21,0.08,0.70
551,0.49,0.13,0.38
552,0.96,0.04,
553,0.61,0.39,
554,0.50,0.39,0.11
555,0.23,0.53,0.23
556,0.51,0.49,0.01
557,0.29,0.06,0.65
558,0.67,0.33,
559,0.80,0.06,0.14
560,0.74,0.26,
561,0.01,0.47,0.52
562,0.92,0.08,0.00
563,0.96,0.04,
564,0.35,0.12,0.52
565,0.23,0.77,
566,0.23,0.36,0.41
567,0.68,0.26,0.06
568,0.19,0.41,0.40
569,0.27,0.73,
570,0.82,0.04,0.14
571,0.35,0.12,0.53
572,0.59,0.41,
573,0.18,0.37,0.45
574,0.31,0.29,0.39
575,0.98,0.01,0.01
576,0.26,0.74,
577,0.67,0.28,0.06
578,0.37,0.20,0.43
579,0.44,0.56,
580,0.45,0.14,0.42
581,0.26,0.74,
582,0.33,0.56,0.11
583,0.35,0.46,0.20
584,0.97,0.03,
585,0.61,0.39,
586,0.48,0.43,0.08
587,0.87,0.13,
588,0.97,0.03,
589,0.55,0.23,0.22
590,0.88,0.06,0.07
591,0.17,0.15,0.68
592,0.86,0.14,
593,0.20,0.80,
594,0.09,0.91,
595,0.96,0.04,
596,0.47,0.53,
597,0.48,0.52,
598,0.80,0.20,
599,0.87,0.04,0.09
600,0.14,0.26,0.59
601,0.37,0.41,0.22
602,0.55,0.38,0.07
603,0.76,0.13,0.11
604,0.30,0.70,
605,0.40,0.60,
606,0.15,0.61,0.23
607,0.60,0.11,0.28
608,0.18,0.82,
609,0.31,0.21,0.48
610,0.16,0.06,0.77
611,0.88,0.10,0.03
612,0.27,0.59,0.14
613,0.71,0.29,
614,0.47,0.49,0.03
615,0.40,0.50,0.10
616,0.40,0.60,
617,0.67,0.33,
618,0.62,0.29,0.10
619,0.58,0.42,
620,0.37,0.63,
621,0.97,0.03,0.00
622,0.48,0.09,0.43
623,0.73,0.27,
624,0.77,0.15,0.08
625,0.45,0.06,0.49
626,0.76,0.24,
627,0.23,0.75,0.02
628,0.78,0.11,0.12
629,0.35,0.14,0.51
630,0.63,0.37,
631,0.30,0.70,
632,0.79,0.21,
633,0.72,0.18,0.10
634,0.67,0.33,
635,0.25,0.75,
636,0.59,0.41,
637,0.67,0.34,
638,0.93,0.07,
639,0.69,0.30,0.01
640,0.24,0.11,0.65
641,0.14,0.75,0.12
642,0.78,0.21,0.01
643,0.31,0.07,0.62
644,0.30,0.18,0.51
645,0.42,0.09,0.48
646,0.72,0.28,
647,0.51,0.49,
648,0.21,0.28,0.51
649,0.46,0.54,
650,0.38,0.49,0.13
651,0.62,0.33,0.05
652,0.23,0.56,0.21
653,0.01,0.51,0.48
654,0.38,0.62,
655,0.23,0.22,0.55
656,0.77,0.23,
657,0.49,0.51,
658,0.31,0.69,
659,0.93,0.07,
660,0.55,0.45,
661,0.56,0.44,
662,0.48,0.45,0.06
663,0.17,0.83,
664,0.66,0.34,
665,0.64,0.24,0.12
666,0.47,0.51,0.02
667,0.10,0.30,0.59
668,0.05,0.50,0.44
669,0.25,0.22,0.53
670,0.82,0.16,0.02
671,0.82,0.18,
672,0.25,0.07,0.68
673,0.64,0.36,
674,0.59,0.41,
675,0.52,0.47,0.01
676,0.90,0.10,
677,0.34,0.19,0.46
678,0.67,0.33,
679,0.53,0.47,
680,0.89,0.11,
681,0.50,0.28,0.21
682,0.26,0.20,0.54
683,0.66,0.34,
684,0.81,0.20,
685,0.61,0.39,
686,0.43,0.36,0.21
687,0.55,0.45,
688,0.61,0.39,
689,0.43,0.57,
690,0.43,0.10,0.47
691,0.63,0.34,0.02
692,0.55,0.45,
693,0.75,0.25,
694,0.62,0.38,
695,0.46,0.38,0.16
696,0.74,0.26,
697,0.27,0.08,0.65
698,0.54,0.46,
699,0.82,0.18,
700,0.60,0.40,
701,0.75,0.11,0.13
702,0.66,0.34,
703,0.70,0.26,0.04
704,0.65,0.35,
705,0.14,0.23,0.63
706,0.19,0.38,0.43
707,0.65,0.35,
708,0.57,0.43,
709,0.13,0.09,0.78
710,0.59,0.19,0.22
711,0.33,0.46,0.21
712,0.45,0.20,0.34
713,0.24,0.64,0.12
714,0.57,0.40,0.03
715,0.36,0.56,0.08
716,0.91,0.02,0.07
717,0.61,0.31,0.08
718,0.60,0.35,0.05
719,0.64,0.36,
720,0.85,0.15,
721,0.50,0.48,0.02
722,0.43,0.25,0.32
723,0.11,0.89,
724,0.47,0.32,0.21
725,0.68,0.32,
726,0.76,0.24,
727,0.66,0.33,0.01
728,0.48,0.17,0.35
729,0.34,0.66,
730,0.54,0.37,0.09
731,0.37,0.45,0.18
732,0.33,0.67,
733,0.29,0.33,0.38
734,0.24,0.26,0.50
735,0.51,0.42,0.07
736,0.07,0.83,0.11
737,0.38,0.03,0.58
738,0.35,0.52,0.13
739,0.42,0.07,0.51
740,0.47,0.53,
741,0.65,0.27,0.09
742,0.61,0.06,0.33
743,0.17,0.83,
744,0.71,0.29,
745,0.69,0.13,0.18
746,0.59,0.27,0.14
747,0.41,0.56,0.03
748,0.49,0.17,0.34
749,0.65,0.35,
750,0.47,0.50,0.03
751,0.60,0.40,
752,0.71,0.18,0.11
753,0.43,0.57,
754,0.35,0.65,
755,0.59,0.15,0.25
756,0.37,0.46,0.16
757,0.64,0.34,0.01
758,0.69,0.31,
759,0.90,0.10,
760,0.72,0.28,
761,0.44,0.56,
762,0.55,0.45,
763,0.65,0.35,
764,0.90,0.10,
765,0.21,0.42,0.37
766,0.89,0.11,0.00
767,0.18,0.08,0.73
768,0.91,0.09,
769,0.08,0.92,
770,0.88,0.12,
771,0.68,0.31,0.01
772,0.32,0.47,0.20
773,0.79,0.20,0.01
774,0.19,0.20,0.61
775,0.72,0.28,
776,0.89,0.03,0.09
777,0.85,0.15,
778,0.12,0.88,
779,0.31,0.69,
780,0.42,0.24,0.34
781,0.42,0.05,0.53
782,0.66,0.08,0.26
783,0.64,0.34,0.02
784,0.93,0.05,0.02
785,0.95,0.04,
786,0.53,0.25,0.22
787,0.45,0.08,0.47
788,0.27,0.20,0.53
789,0.14,0.11,0.75
790,0.79,0.21,
791,0.40,0.24,0.36
792,0.77,0.18,0.05
793,0.65,0.33,0.02
794,0.61,0.07,0.32
795,0.10,0.90,
796,0.09,0.14,0.78
797,0.58,0.30,0.12
798,0.47,0.09,0.44
799,0.86,0.14,
800,0.98,0.02,
801,0.41,0.53,0.07
802,0.88,0.12,
803,0.69,0.31,
804,0.56,0.44,
805,0.65,0.12,0.22
806,0.36,0.59,0.05
807,0.45,0.55,
808,0.43,0.24,0.34
809,0.71,0.29,
810,0.34,0.62,0.04
811,0.89,0.12,
