,0,1,2
104,0.36,0.63,0.00
105,0.78,0.22,0.00
106,0.51,0.39,0.10
107,0.89,0.11,
108,0.30,0.70,
109,0.52,0.41,0.07
110,0.22,0.13,0.66
111,0.37,0.39,0.25
112,0.59,0.41,
113,0.25,0.06,0.69
114,0.21,0.49,0.30
115,0.46,0.08,0.46
116,0.50,0.50,
117,0.29,0.06,0.65
118,0.43,0.11,0.46
119,0.39,0.10,0.51
120,0.17,0.23,0.60
121,0.36,0.43,0.21
122,0.72,0.28,
123,0.67,0.18,0.14
124,0.83,0.17,
125,0.58,0.20,0.22
126,0.61,0.39,
127,0.73,0.17,0.09
128,0.23,0.77,
129,0.73,0.25,0.02
130,0.76,0.24,
131,0.74,0.21,0.04
132,0.34,0.58,0.08
133,0.73,0.27,
134,0.56,0.44,0.01
135,0.50,0.50,
136,0.68,0.32,
137,0.02,0.06,0.92
138,0.58,0.41,0.01
139,0.53,0.26,0.21
140,0.77,0.23,
141,0.45,0.53,0.03
142,0.53,0.45,0.02
143,0.42,0.56,0.03
144,0.76,0.24,
145,0.68,0.12,0.20
146,0.25,0.51,0.24
147,0.59,0.30,0.11
148,0.25,0.24,0.52
149,0.48,0.48,0.04
150,0.46,0.35,0.19
151,0.00,1.00,
152,0.50,0.40,0.10
153,0.54,0.16,0.31
154,0.74,0.21,0.04
155,0.59,0.32,0.08
156,0.77,0.22,0.01
157,0.14,0.12,0.74
158,0.31,0.13,0.56
159,0.87,0.10,0.03
160,0.55,0.32,0.13
161,0.46,0.54,0.01
162,0.66,0.34,
163,0.30,0.67,0.03
164,0.66,0.28,0.06
165,0.39,0.50,0.11
166,0.56,0.25,0.18
167,0.61,0.39,
168,0.63,0.35,0.02
169,0.78,0.22,
170,0.31,0.56,0.13
171,0.51,0.47,0.02
172,0.51,0.38,0.10
173,0.59,0.38,0.03
174,0.72,0.19,0.09
175,1.00,,
176,0.17,0.83,
177,0.45,0.27,0.28
178,0.45,0.55,
179,0.11,0.89,
180,0.48,0.52,
181,0.72,0.10,0.19
182,0.38,0.61,0.00
183,0.17,0.56,0.28
184,0.71,0.29,
185,1.00,,
186,0.68,0.27,0.06
187,0.61,0.27,0.12
188,0.46,0.54,
189,0.61,0.39,
190,0.79,0.21,
191,0.49,0.51,0.01
192,0.35,0.15,0.50
193,0.71,0.10,0.19
194,0.55,0.41,0.04
195,0.65,0.35,
196,0.65,0.35,
197,0.54,0.41,0.04
198,0.49,0.51,
199,0.68,0.29,0.03
200,0.68,0.33,
201,0.97,0.03,
202,0.46,0.54,
203,0.28,0.03,0.69
204,0.64,0.13,0.23
205,0.35,0.58,0.06
206,0.64,0.34,0.02
207,0.61,0.39,
208,0.90,0.10,
209,0.78,0.22,
210,0.43,0.54,0.03
211,0.08,0.79,0.13
212,0.51,0.15,0.34
213,0.74,0.26,
214,0.73,0.27,
215,0.54,0.15,0.31
216,0.53,0.46,0.01
217,0.38,0.54,0.08
218,0.23,0.17,0.60
219,1.00,,
220,0.72,0.26,0.03
221,0.60,0.40,
222,0.34,0.15,0.50
223,0.79,0.11,0.11
224,0.30,0.62,0.08
225,0.87,0.13,
226,0.83,0.11,0.06
227,0.88,0.12,
228,0.56,0.44,
229,0.67,0.15,0.18
230,0.69,0.31,
231,0.74,0.24,0.02
232,0.29,0.70,
233,0.56,0.33,0.12
234,0.15,0.85,
235,0.75,0.25,
236,0.68,0.33,
237,0.70,0.28,0.01
238,0.92,0.09,
239,0.39,0.61,
240,0.76,0.24,
241,0.20,0.80,
242,0.72,0.28,
243,0.21,0.79,
244,0.73,0.17,0.10
245,0.14,0.20,0.65
246,0.60,0.40,
247,0.38,0.04,0.57
248,0.39,0.61,0.00
249,0.09,0.86,0.06
250,0.81,0.19,
251,0.78,0.22,
252,0.30,0.35,0.35
253,0.41,0.20,0.39
254,0.47,0.34,0.19
255,0.68,0.32,
256,0.01,0.49,0.50
257,0.68,0.32,
258,0.50,0.34,0.16
259,0.51,0.37,0.12
260,0.38,0.14,0.48
261,0.34,0.22,0.44
262,0.55,0.45,
263,0.79,0.21,
264,0.99,0.01,
265,0.71,0.27,0.02
266,0.55,0.26,0.18
267,0.66,0.34,
268,1.00,,
269,0.60,0.40,
270,0.79,0.21,
271,0.42,0.56,0.02
272,0.94,0.06,
273,0.78,0.23,
274,0.17,0.04,0.80
275,0.70,0.30,
276,0.47,0.48,0.05
277,0.57,0.43,
278,0.60,0.36,0.04
279,0.05,0.63,0.32
280,0.64,0.27,0.09
281,0.66,0.25,0.09
282,0.18,0.58,0.23
283,0.57,0.15,0.27
284,0.10,0.62,0.28
285,0.69,0.31,
286,0.70,0.30,
287,0.51,0.22,0.27
288,0.82,0.15,0.04
289,0.23,0.77,
290,0.33,0.31,0.36
291,0.91,0.09,
292,0.07,0.83,0.09
293,0.53,0.47,
294,0.40,0.60,
295,0.39,0.18,0.42
296,0.81,0.19,
297,0.66,0.34,0.01
298,0.73,0.27,
299,0.42,0.32,0.26
300,0.84,0.16,
301,0.87,0.13,
302,0.64,0.19,0.17
303,0.42,0.28,0.30
304,0.58,0.12,0.30
305,0.20,0.79,0.01
306,0.15,0.23,0.62
307,0.49,0.21,0.30
308,0.47,0.51,0.02
309,0.19,0.59,0.22
310,0.31,0.43,0.26
311,0.50,0.30,0.20
312,0.48,0.46,0.06
313,0.38,0.56,0.05
314,0.42,0.09,0.49
315,0.14,0.85,
316,0.52,0.33,0.15
317,0.65,0.22,0.13
318,0.88,0.12,
319,0.43,0.13,0.43
320,0.68,0.32,
321,0.56,0.44,
322,0.27,0.58,0.15
323,0.24,0.76,
324,0.44,0.51,0.05
325,0.61,0.29,0.10
326,0.63,0.37,
327,0.46,0.19,0.35
328,1.00,,
329,0.59,0.34,0.06
330,0.68,0.32,0.00
331,0.34,0.14,0.52
332,0.33,0.37,0.30
333,0.12,0.88,
334,0.14,0.44,0.42
335,0.87,0.13,
336,0.90,0.10,
337,0.59,0.41,
338,0.59,0.15,0.26
339,0.70,0.30,
340,0.13,0.26,0.61
341,0.78,0.22,
342,0.15,0.69,0.16
343,0.63,0.12,0.25
344,0.69,0.18,0.12
345,0.22,0.58,0.20
346,0.70,0.30,0.00
347,0.30,0.37,0.34
348,0.33,0.11,0.56
349,0.68,0.29,0.03
350,0.78,0.21,0.00
351,0.28,0.72,
352,0.45,0.50,0.05
353,0.59,0.39,0.02
354,0.93,0.07,
355,0.11,0.89,
356,0.89,0.11,
357,0.90,0.10,
358,0.59,0.22,0.18
359,0.31,0.43,0.25
360,0.91,0.09,
361,0.88,0.07,0.05
362,0.48,0.52,
363,0.70,0.30,
364,0.35,0.18,0.46
365,0.36,0.52,0.12
366,0.73,0.27,
367,0.77,0.23,
368,0.08,0.24,0.67
369,0.26,0.30,0.43
370,0.55,0.45,
371,0.28,0.72,
372,0.86,0.14,0.00
373,0.81,0.03,0.16
374,0.42,0.17,0.41
375,0.48,0.27,0.25
376,0.74,0.20,0.07
377,0.77,0.18,0.05
378,0.62,0.38,
379,0.58,0.42,
380,0.02,0.98,
381,0.82,0.10,0.08
382,0.41,0.33,0.25
383,0.42,0.58,
384,0.71,0.19,0.10
385,0.58,0.42,
386,0.48,0.30,0.23
387,0.58,0.19,0.23
388,0.61,0.38,0.01
389,0.64,0.30,0.07
390,0.73,0.27,
391,0.32,0.50,0.18
392,0.67,0.33,
393,0.52,0.46,0.03
394,0.78,0.22,
395,0.40,0.53,0.07
396,0.61,0.38,0.01
397,0.88,0.12,
398,0.62,0.17,0.22
399,0.29,0.48,0.22
400,0.60,0.38,0.02
401,0.22,0.50,0.28
402,0.23,0.33,0.43
403,0.61,0.39,
404,0.58,0.24,0.18
405,0.29,0.30,0.40
406,0.10,0.90,
407,0.17,0.81,0.02
408,0.18,0.82,
409,0.70,0.17,0.13
410,0.76,0.24,
411,0.71,0.29,
412,0.35,0.19,0.46
413,0.71,0.27,0.03
414,0.71,0.05,0.23
415,0.69,0.30,
416,0.50,0.44,0.05
417,0.44,0.56,
418,0.87,0.13,
419,0.75,0.23,0.02
420,0.27,0.02,0.71
421,0.98,0.01,
422,0.56,0.33,0.11
423,0.30,0.70,
424,0.66,0.34,
425,0.53,0.30,0.17
426,0.20,0.51,0.28
427,0.43,0.20,0.37
428,0.14,0.85,0.01
429,0.31,0.57,0.12
430,0.02,0.98,
431,0.15,0.57,0.28
432,0.39,0.61,
433,0.53,0.47,
434,0.19,0.56,0.25
435,0.31,0.69,
436,0.74,0.26,
437,0.65,0.29,0.07
438,0.27,0.56,0.18
439,0.10,0.89,0.01
440,0.60,0.15,0.24
441,0.55,0.26,0.19
442,0.59,0.34,0.06
443,0.91,0.09,
444,0.42,0.56,0.03
445,0.24,0.76,
446,0.10,0.44,0.46
447,0.38,0.60,0.02
448,0.21,0.68,0.11
449,0.49,0.39,0.12
450,0.87,0.12,0.02
451,0.23,0.06,0.71
452,0.67,0.32,0.02
453,0.39,0.37,0.24
454,0.71,0.29,
455,1.00,,
456,0.62,0.38,
457,0.51,0.49,
458,0.45,0.32,0.23
459,0.06,0.94,
460,0.27,0.68,0.05
461,0.32,0.53,0.15
462,0.95,0.05,
463,0.62,0.17,0.21
464,0.06,0.94,
465,0.59,0.38,0.03
466,0.11,0.81,0.08
467,0.68,0.31,0.01
468,0.87,0.13,
469,0.82,0.18,
470,0.81,0.13,0.06
471,0.49,0.23,0.28
472,0.43,0.57,
473,0.56,0.32,0.12
474,0.36,0.60,0.04
475,0.75,0.07,0.18
476,0.66,0.33,0.01
477,0.12,0.32,0.56
478,0.60,0.22,0.18
479,0.72,0.24,0.04
480,0.44,0.56,
481,0.59,0.40,0.01
482,1.00,,
483,0.44,0.51,0.05
484,0.68,0.26,0.07
485,0.62,0.38,
486,0.63,0.29,0.08
487,0.66,0.34,
488,0.70,0.17,0.12
489,0.26,0.67,0.07
490,0.24,0.61,0.15
491,0.80,0.20,0.00
492,0.67,0.33,
493,0.92,0.08,
494,0.24,0.43,0.32
495,0.72,0.21,0.07
496,0.56,0.31,0.13
497,0.66,0.32,0.02
498,0.47,0.53,
499,0.26,0.38,0.36
500,0.82,0.17,
501,0.62,0.38,
502,0.75,0.17,0.08
503,0.50,0.29,0.21
504,0.51,0.37,0.12
505,0.54,0.46,
506,0.48,0.51,0.00
507,0.48,0.40,0.12
508,0.73,0.27,
509,0.38,0.61,0.02
510,0.32,0.48,0.20
511,0.53,0.31,0.16
512,0.84,0.16,
513,0.64,0.36,
514,0.21,0.40,0.39
515,0.25,0.75,
516,0.25,0.69,0.06
517,0.85,0.09,0.06
518,0.31,0.06,0.63
519,0.50,0.36,0.14
520,0.42,0.56,0.02
521,0.81,0.19,
522,0.79,0.19,0.02
523,0.32,0.67,0.01
524,0.53,0.46,0.01
525,0.76,0.24,
526,0.26,0.16,0.58
527,0.44,0.20,0.36
528,0.75,0.25,
529,0.51,0.49,
530,0.53,0.36,0.11
531,0.74,0.26,
532,0.66,0.34,
533,0.43,0.01,0.56
534,0.83,0.14,0.03
535,0.66,0.06,0.28
536,0.73,0.21,0.06
537,0.78,0.22,
538,0.63,0.35,0.02
539,0.82,0.18,
540,0.42,0.15,0.42
541,0.55,0.14,0.30
542,0.39,0.23,0.38
543,0.44,0.27,0.29
544,0.67,0.32,0.01
545,0.51,0.35,0.14
546,0.69,0.31,
547,0.31,0.04,0.65
548,0.73,0.27,
549,0.12,0.57,0.31
550,0.17,0.83,
551,0.24,0.63,0.14
552,0.22,0.78,
553,0.97,0.03,
554,0.46,0.32,0.22
555,0.45,0.29,0.26
556,0.52,0.48,0.01
557,0.40,0.10,0.50
558,0.29,0.71,
559,0.79,0.07,0.13
560,0.30,0.68,0.02
561,0.08,0.12,0.80
562,0.76,0.18,0.06
563,0.82,0.13,0.05
564,0.47,0.13,0.39
565,0.39,0.59,0.02
566,0.38,0.07,0.56
567,0.64,0.30,0.06
568,0.37,0.30,0.33
569,0.23,0.77,
570,1.00,,
571,0.23,0.12,0.65
572,0.60,0.40,
573,0.26,0.69,0.04
574,0.41,0.28,0.31
575,1.00,,
576,0.69,0.31,
577,0.15,0.85,
578,0.25,0.39,0.36
579,0.51,0.49,0.00
580,0.40,0.18,0.42
581,0.25,0.75,
582,0.12,0.42,0.46
583,0.48,0.34,0.18
584,0.89,0.11,
585,0.71,0.27,0.01
586,0.56,0.39,0.05
587,0.86,0.13,0.01
588,0.93,0.07,
589,0.52,0.25,0.23
590,0.81,0.15,0.04
591,0.27,0.15,0.58
592,0.76,0.23,0.01
593,0.22,0.78,
594,0.93,0.07,
595,0.84,0.16,
596,0.52,0.48,
597,0.59,0.41,
598,0.68,0.29,0.03
599,0.78,0.11,0.11
600,0.26,0.23,0.51
601,0.39,0.36,0.25
602,0.47,0.45,0.08
603,0.73,0.19,0.08
604,0.42,0.58,
605,0.50,0.50,
606,0.32,0.09,0.60
607,0.65,0.14,0.21
608,0.17,0.83,
609,0.20,0.60,0.21
610,0.20,0.03,0.77
611,0.83,0.14,0.03
612,0.62,0.38,
613,0.18,0.74,0.09
614,0.52,0.43,0.04
615,0.66,0.34,
616,0.65,0.35,
617,0.60,0.40,
618,0.59,0.24,0.17
619,0.63,0.37,
620,0.66,0.34,0.00
621,0.91,0.08,0.01
622,0.48,0.10,0.42
623,0.67,0.29,0.04
624,0.82,0.18,
625,0.47,0.10,0.43
626,0.75,0.25,
627,0.04,0.96,
628,0.03,0.97,
629,0.52,0.13,0.35
630,0.48,0.52,
631,0.59,0.41,
632,0.77,0.23,
633,0.14,0.86,
634,0.62,0.38,0.00
635,0.29,0.71,
636,0.63,0.37,
637,0.51,0.49,
638,0.92,0.09,
639,0.65,0.35,
640,0.68,0.19,0.12
641,0.63,0.26,0.11
642,0.03,0.66,0.31
643,0.35,0.03,0.62
644,0.45,0.35,0.20
645,0.46,0.11,0.43
646,0.62,0.37,0.01
647,0.56,0.44,
648,0.20,0.43,0.36
649,0.50,0.50,
650,0.60,0.33,0.07
651,0.17,0.83,
652,0.02,0.80,0.18
653,0.50,0.50,
654,0.63,0.37,0.01
655,0.23,0.20,0.57
656,0.77,0.23,
657,0.52,0.48,
658,0.74,0.26,
659,0.88,0.12,
660,0.50,0.50,
661,0.36,0.64,
662,0.52,0.38,0.10
663,0.78,0.21,0.01
664,0.56,0.44,
665,0.50,0.35,0.15
666,0.49,0.48,0.02
667,0.03,0.47,0.49
668,0.49,0.51,
669,0.36,0.23,0.41
670,0.83,0.16,0.01
671,0.19,0.81,
672,0.30,0.11,0.60
673,0.39,0.61,
674,0.64,0.36,
675,0.56,0.44,
676,0.89,0.11,
677,0.43,0.25,0.32
678,0.75,0.25,
679,0.55,0.45,
680,0.90,0.10,
681,0.27,0.73,
682,0.30,0.27,0.43
683,0.72,0.27,0.00
684,0.57,0.42,0.00
685,0.67,0.33,
686,0.27,0.54,0.19
687,0.60,0.40,
688,0.65,0.31,0.04
689,0.51,0.49,
690,0.43,0.12,0.45
691,0.50,0.48,0.02
692,0.44,0.56,
693,0.63,0.37,
694,0.74,0.26,
695,0.59,0.28,0.13
696,0.56,0.38,0.07
697,0.37,0.09,0.54
698,0.41,0.55,0.04
699,0.21,0.79,
700,0.35,0.65,
701,0.26,0.32,0.42
702,0.57,0.42,
703,0.36,0.61,0.02
704,0.73,0.27,
705,0.03,0.14,0.83
706,0.46,0.19,0.34
707,0.35,0.65,
708,0.62,0.38,
709,0.21,0.01,0.78
710,0.57,0.24,0.19
711,0.44,0.53,0.03
712,0.33,0.47,0.20
713,0.13,0.87,
714,0.66,0.31,0.03
715,0.16,0.84,0.00
716,0.85,0.06,0.09
717,0.43,0.45,0.12
718,0.74,0.26,
719,0.53,0.47,0.00
720,0.81,0.19,
721,0.11,0.89,
722,0.56,0.19,0.25
723,0.80,0.19,0.02
724,0.59,0.18,0.23
725,0.68,0.30,0.01
726,0.32,0.68,
727,0.64,0.33,0.03
728,0.48,0.01,0.51
729,0.60,0.40,
730,0.43,0.46,0.11
731,0.29,0.53,0.18
732,0.38,0.60,0.02
733,0.31,0.38,0.31
734,0.16,0.27,0.56
735,0.45,0.46,0.09
736,0.77,0.14,0.08
737,0.36,0.58,0.06
738,0.40,0.32,0.28
739,0.45,0.50,0.04
740,0.47,0.53,
741,0.09,0.47,0.44
742,0.57,0.05,0.38
743,0.16,0.84,
744,0.75,0.24,0.01
745,0.65,0.13,0.22
746,0.65,0.26,0.09
747,0.28,0.69,0.03
748,0.54,0.18,0.28
749,0.68,0.32,
750,0.57,0.41,0.02
751,0.55,0.45,
752,0.30,0.15,0.55
753,0.49,0.51,
754,0.34,0.66,
755,0.03,0.36,0.61
756,0.38,0.47,0.15
757,0.58,0.40,0.02
758,0.55,0.45,
759,0.81,0.19,
760,0.59,0.41,
761,0.57,0.43,
762,0.57,0.43,
763,0.57,0.43,
764,0.92,0.07,0.01
765,0.18,0.53,0.29
766,0.80,0.20,0.00
767,0.68,0.10,0.22
768,0.84,0.15,0.01
769,0.87,0.13,
770,0.84,0.16,
771,0.69,0.31,
772,0.39,0.44,0.16
773,0.66,0.31,0.04
774,0.23,0.63,0.14
775,0.70,0.30,
776,0.02,0.05,0.93
777,0.76,0.23,0.01
778,0.84,0.16,
779,0.49,0.51,0.01
780,0.34,0.36,0.30
781,0.49,0.44,0.07
782,0.25,0.75,
783,0.64,0.36,0.01
784,1.00,,
785,0.84,0.15,0.01
786,0.61,0.22,0.17
787,0.05,0.58,0.38
788,0.36,0.19,0.46
789,0.66,0.27,0.07
790,0.80,0.20,
791,0.38,0.35,0.27
792,0.74,0.13,0.14
793,0.57,0.34,0.09
794,0.58,0.12,0.31
795,1.00,,
796,0.04,0.19,0.77
797,0.63,0.28,0.09
798,0.53,0.07,0.39
799,0.17,0.75,0.08
800,1.00,,
801,0.43,0.50,0.07
802,0.80,0.20,
803,0.28,0.72,
804,0.42,0.56,0.02
805,0.63,0.14,0.23
806,0.51,0.42,0.07
807,0.53,0.47,
808,0.41,0.34,0.25
809,0.68,0.32,
810,0.61,0.32,0.07
811,0.84,0.16,
