,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,1.00,-0.08,-0.03,0.05,0.08,-0.04,0.00,-0.02,0.01,-0.02,0.06,0.07,0.05,-0.01,-0.00,0.13,0.01,0.08,-0.00,0.06,0.01,0.03,0.05,-0.05,-0.00,0.00,-0.02,-0.00,-0.02,0.01,-0.01,0.03,0.03,0.05,-0.06,-0.02,0.06,-0.04,-0.03,-0.04,-0.00,-0.03,-0.04,0.01,-0.03,-0.03,0.02,-0.01,-0.03,-0.02
1,-0.08,1.00,0.02,-0.01,0.01,0.02,-0.00,0.03,0.01,0.03,-0.04,-0.04,-0.04,0.01,-0.01,0.01,0.05,-0.02,-0.01,-0.04,0.03,-0.03,0.03,0.03,-0.00,0.02,0.03,0.01,0.03,-0.01,0.04,-0.03,-0.02,-0.05,0.06,0.04,-0.03,0.01,0.03,0.05,0.01,0.03,0.02,0.02,0.04,0.01,-0.01,0.01,0.03,-0.00
2,-0.03,0.02,1.00,-0.02,0.00,0.03,-0.04,0.04,0.07,-0.03,-0.05,-0.07,-0.04,0.04,-0.04,-0.00,0.02,-0.03,-0.02,-0.00,-0.01,0.01,-0.01,-0.01,0.02,-0.02,-0.00,0.00,0.03,0.07,-0.01,0.00,0.00,0.01,0.03,0.02,0.02,-0.03,0.00,-0.05,-0.05,-0.02,0.01,-0.04,0.00,0.01,-0.01,-0.01,0.02,-0.02
3,0.05,-0.01,-0.02,1.00,0.08,0.00,-0.00,0.02,-0.03,0.00,0.04,0.03,0.03,0.00,-0.00,0.03,0.01,0.03,0.03,0.07,0.04,0.02,0.04,-0.01,0.00,0.02,-0.02,0.02,-0.01,0.03,0.00,0.04,0.05,0.03,-0.01,0.02,0.02,-0.02,-0.00,-0.00,0.00,-0.02,0.02,0.04,-0.02,-0.05,-0.03,0.01,-0.03,0.00
4,0.08,0.01,0.00,0.08,1.00,-0.03,0.01,-0.01,-0.00,-0.00,0.05,0.02,0.02,-0.02,0.00,0.08,0.01,0.03,0.02,0.06,0.01,0.00,0.05,-0.03,-0.02,-0.00,-0.01,0.00,-0.01,0.03,0.00,0.04,0.03,0.03,-0.04,0.00,0.05,-0.02,-0.02,-0.02,0.00,-0.04,-0.03,0.04,-0.02,-0.04,-0.04,-0.01,-0.01,-0.02
5,-0.04,0.02,0.03,0.00,-0.03,1.00,0.03,0.04,0.03,-0.02,-0.01,-0.04,-0.02,0.05,0.03,-0.02,0.01,-0.00,0.02,-0.01,0.01,0.00,0.00,0.05,0.05,0.01,0.05,-0.01,0.07,0.04,-0.03,0.01,0.01,0.01,0.03,0.06,-0.03,0.00,0.04,0.02,-0.01,-0.01,0.06,-0.02,0.00,-0.02,-0.07,0.01,0.01,0.00
6,0.00,-0.00,-0.04,-0.00,0.01,0.03,1.00,0.02,0.02,0.03,0.04,0.03,0.08,0.01,0.06,0.03,0.02,0.05,0.05,0.03,0.02,0.00,0.03,0.04,0.00,0.05,0.05,0.05,0.07,-0.04,-0.03,-0.00,-0.01,0.01,0.01,-0.04,0.02,-0.01,0.01,0.02,0.02,-0.01,0.02,-0.00,-0.01,-0.02,-0.01,-0.01,-0.00,-0.01
7,-0.02,0.03,0.04,0.02,-0.01,0.04,0.02,1.00,0.02,-0.00,-0.00,-0.04,-0.02,0.03,-0.03,-0.02,0.03,-0.01,0.02,0.01,0.00,0.01,0.00,0.05,-0.02,0.01,0.02,0.05,0.02,0.02,-0.00,0.03,0.01,0.02,0.04,0.04,0.01,-0.01,0.03,-0.01,-0.04,-0.01,0.06,-0.02,-0.01,-0.01,-0.03,0.01,0.02,-0.01
8,0.01,0.01,0.07,-0.03,-0.00,0.03,0.02,0.02,1.00,-0.04,-0.01,-0.04,-0.03,-0.00,-0.00,0.05,0.06,-0.01,-0.02,0.01,-0.02,0.00,-0.00,0.02,-0.03,0.01,0.03,-0.00,0.02,0.01,-0.03,-0.01,-0.00,0.00,0.00,0.00,0.02,-0.03,-0.02,0.01,-0.03,-0.01,0.01,-0.05,0.00,0.00,-0.02,-0.01,0.03,-0.01
9,-0.02,0.03,-0.03,0.00,-0.00,-0.02,0.03,-0.00,-0.04,1.00,0.01,0.02,-0.02,-0.01,0.05,0.00,0.03,-0.00,0.00,-0.03,0.01,-0.02,0.01,0.00,-0.02,0.06,0.03,0.02,0.06,-0.05,0.07,-0.03,-0.03,-0.04,0.02,-0.04,0.01,0.02,0.01,0.03,0.01,0.02,-0.02,0.03,0.02,0.01,-0.00,-0.02,-0.01,-0.02
10,0.06,-0.04,-0.05,0.04,0.05,-0.01,0.04,-0.00,-0.01,0.01,1.00,0.06,0.08,-0.01,0.06,0.01,-0.00,0.06,0.08,0.06,0.01,0.01,0.02,-0.02,-0.03,0.03,-0.00,0.04,-0.01,0.02,0.01,0.03,0.03,0.03,-0.04,-0.01,0.01,-0.02,-0.03,0.01,-0.02,-0.02,0.00,0.02,-0.05,-0.06,-0.03,-0.01,-0.03,-0.02
11,0.07,-0.04,-0.07,0.03,0.02,-0.04,0.03,-0.04,-0.04,0.02,0.06,1.00,0.06,0.00,0.06,0.02,-0.01,0.05,0.07,0.04,0.01,0.06,0.02,-0.05,0.05,0.07,-0.07,0.03,0.01,-0.03,0.01,0.05,0.05,0.04,-0.06,-0.01,0.10,0.02,-0.04,-0.01,-0.00,0.00,-0.02,0.01,-0.04,-0.05,0.05,-0.02,-0.04,-0.02
12,0.05,-0.04,-0.04,0.03,0.02,-0.02,0.08,-0.02,-0.03,-0.02,0.08,0.06,1.00,0.02,0.06,0.00,-0.03,0.11,0.07,0.13,0.07,0.02,0.07,0.00,0.00,0.00,0.00,0.03,-0.01,0.02,0.01,0.03,0.03,0.05,0.02,-0.03,0.02,-0.01,0.04,-0.01,0.03,-0.05,0.03,0.03,-0.04,-0.05,0.02,-0.01,-0.03,-0.01
13,-0.01,0.01,0.04,0.00,-0.02,0.05,0.01,0.03,-0.00,-0.01,-0.01,0.00,0.02,1.00,-0.02,0.01,0.04,0.03,0.00,0.00,0.01,-0.01,0.02,0.07,0.11,0.05,0.03,0.07,0.08,0.01,-0.04,-0.04,-0.03,-0.02,0.03,0.04,0.00,-0.02,0.03,0.05,0.01,0.02,0.07,-0.01,-0.00,0.01,0.03,0.00,0.02,-0.00
14,-0.00,-0.01,-0.04,-0.00,0.00,0.03,0.06,-0.03,-0.00,0.05,0.06,0.06,0.06,-0.02,1.00,-0.00,-0.01,0.02,0.05,0.03,0.00,0.01,0.00,-0.01,0.01,0.04,0.01,-0.00,0.05,0.02,0.02,0.02,0.01,0.02,-0.01,-0.03,0.02,0.01,0.01,-0.00,-0.01,-0.01,0.00,0.01,-0.02,-0.03,-0.02,-0.02,-0.03,-0.01
15,0.13,0.01,-0.00,0.03,0.08,-0.02,0.03,-0.02,0.05,0.00,0.01,0.02,0.00,0.01,-0.00,1.00,0.06,0.07,-0.01,0.00,0.01,-0.00,0.06,-0.01,0.01,0.02,0.02,0.00,0.03,-0.05,-0.01,-0.02,-0.03,-0.02,-0.01,-0.00,0.03,-0.03,-0.04,0.04,-0.00,0.03,-0.04,-0.02,0.02,-0.01,0.02,-0.02,0.00,-0.02
16,0.01,0.05,0.02,0.01,0.01,0.01,0.02,0.03,0.06,0.03,-0.00,-0.01,-0.03,0.04,-0.01,0.06,1.00,-0.01,-0.03,-0.02,0.00,-0.03,0.01,0.02,-0.02,0.05,0.02,0.01,0.02,-0.03,0.01,-0.05,-0.05,-0.05,0.01,0.01,-0.01,-0.03,-0.03,0.04,0.00,0.05,-0.00,-0.02,0.01,-0.00,0.01,-0.00,0.02,-0.02
17,0.08,-0.02,-0.03,0.03,0.03,-0.00,0.05,-0.01,-0.01,-0.00,0.06,0.05,0.11,0.03,0.02,0.07,-0.01,1.00,0.03,0.06,0.09,0.02,0.15,0.02,0.02,0.00,0.01,0.03,0.01,-0.00,-0.04,-0.00,0.00,0.04,-0.03,-0.03,0.02,-0.01,0.01,-0.04,0.01,0.01,0.01,0.02,-0.03,-0.03,0.04,0.00,-0.01,-0.00
18,-0.00,-0.01,-0.02,0.03,0.02,0.02,0.05,0.02,-0.02,0.00,0.08,0.07,0.07,0.00,0.05,-0.01,-0.03,0.03,1.00,0.05,0.00,0.03,0.01,0.01,0.02,0.03,-0.02,0.06,0.02,0.02,0.01,0.08,0.06,0.06,-0.02,0.01,0.02,0.00,0.03,0.00,0.00,-0.04,0.04,0.04,-0.03,-0.05,-0.04,0.01,-0.02,-0.01
19,0.06,-0.04,-0.00,0.07,0.06,-0.01,0.03,0.01,0.01,-0.03,0.06,0.04,0.13,0.00,0.03,0.00,-0.02,0.06,0.05,1.00,0.02,0.04,0.04,-0.02,-0.00,-0.02,-0.03,0.03,-0.03,0.08,-0.02,0.07,0.08,0.08,-0.02,0.01,0.08,-0.04,0.00,-0.03,0.00,-0.07,0.03,0.02,-0.05,-0.06,-0.03,-0.00,-0.03,-0.02
20,0.01,0.03,-0.01,0.04,0.01,0.01,0.02,0.00,-0.02,0.01,0.01,0.01,0.07,0.01,0.00,0.01,0.00,0.09,0.00,0.02,1.00,0.01,0.06,-0.00,0.01,0.00,0.02,0.02,0.00,0.00,0.02,-0.00,-0.00,0.00,0.04,0.01,-0.01,-0.00,0.04,-0.01,0.02,0.01,0.04,0.02,-0.01,-0.01,0.03,0.00,-0.01,-0.00
21,0.03,-0.03,0.01,0.02,0.00,0.00,0.00,0.01,0.00,-0.02,0.01,0.06,0.02,-0.01,0.01,-0.00,-0.03,0.02,0.03,0.04,0.01,1.00,0.00,-0.04,0.02,-0.01,-0.04,-0.01,-0.00,0.05,-0.01,0.07,0.08,0.08,-0.01,-0.01,0.09,-0.01,-0.00,-0.06,-0.04,-0.05,-0.02,-0.01,-0.03,-0.03,0.00,-0.02,-0.03,-0.01
22,0.05,0.03,-0.01,0.04,0.05,0.00,0.03,0.00,-0.00,0.01,0.02,0.02,0.07,0.02,0.00,0.06,0.01,0.15,0.01,0.04,0.06,0.00,1.00,0.03,0.00,0.01,0.01,0.01,0.01,-0.01,0.00,-0.00,0.00,0.03,0.00,0.01,0.01,-0.01,0.02,0.00,0.02,0.01,-0.01,0.04,-0.02,-0.02,0.02,-0.00,-0.00,-0.00
23,-0.05,0.03,-0.01,-0.01,-0.03,0.05,0.04,0.05,0.02,0.00,-0.02,-0.05,0.00,0.07,-0.01,-0.01,0.02,0.02,0.01,-0.02,-0.00,-0.04,0.03,1.00,-0.00,0.03,0.08,0.06,0.04,-0.02,-0.02,-0.05,-0.03,-0.03,0.08,0.08,-0.05,0.02,0.10,0.11,0.06,0.02,0.10,0.06,0.02,0.01,-0.03,-0.00,0.06,0.02
24,-0.00,-0.00,0.02,0.00,-0.02,0.05,0.00,-0.02,-0.03,-0.02,-0.03,0.05,0.00,0.11,0.01,0.01,-0.02,0.02,0.02,-0.00,0.01,0.02,0.00,-0.00,1.00,0.05,-0.04,0.07,0.07,0.02,-0.06,0.02,0.01,0.01,-0.01,0.02,0.03,0.02,0.01,0.01,0.02,-0.02,0.05,-0.02,0.02,-0.03,0.01,0.01,-0.01,0.00
25,0.00,0.02,-0.02,0.02,-0.00,0.01,0.05,0.01,0.01,0.06,0.03,0.07,0.00,0.05,0.04,0.02,0.05,0.00,0.03,-0.02,0.00,-0.01,0.01,0.03,0.05,1.00,0.01,0.03,0.04,-0.06,0.05,-0.02,-0.02,-0.03,0.01,-0.01,-0.00,0.01,-0.00,0.02,-0.01,0.01,0.03,0.02,0.03,-0.03,0.05,-0.01,-0.01,-0.01
26,-0.02,0.03,-0.00,-0.02,-0.01,0.05,0.05,0.02,0.03,0.03,-0.00,-0.07,0.00,0.03,0.01,0.02,0.02,0.01,-0.02,-0.03,0.02,-0.04,0.01,0.08,-0.04,0.01,1.00,0.00,0.05,-0.02,-0.01,-0.04,-0.06,-0.08,0.12,0.02,-0.07,0.00,0.10,0.10,0.05,0.03,-0.01,0.06,0.04,0.04,-0.04,-0.00,0.08,-0.01
27,-0.00,0.01,0.00,0.02,0.00,-0.01,0.05,0.05,-0.00,0.02,0.04,0.03,0.03,0.07,-0.00,0.00,0.01,0.03,0.06,0.03,0.02,-0.01,0.01,0.06,0.07,0.03,0.00,1.00,0.07,0.02,-0.02,0.00,0.01,-0.00,0.01,0.06,0.03,0.00,0.03,0.01,0.02,-0.02,0.06,0.00,-0.01,-0.01,-0.02,-0.02,0.02,-0.00
28,-0.02,0.03,0.03,-0.01,-0.01,0.07,0.07,0.02,0.02,0.06,-0.01,0.01,-0.01,0.08,0.05,0.03,0.02,0.01,0.02,-0.03,0.00,-0.00,0.01,0.04,0.07,0.04,0.05,0.07,1.00,-0.01,-0.00,-0.03,-0.03,-0.02,0.03,0.00,0.03,0.00,0.03,0.01,-0.04,0.02,0.02,-0.04,0.03,-0.01,-0.08,-0.01,0.01,-0.01
29,0.01,-0.01,0.07,0.03,0.03,0.04,-0.04,0.02,0.01,-0.05,0.02,-0.03,0.02,0.01,0.02,-0.05,-0.03,-0.00,0.02,0.08,0.00,0.05,-0.01,-0.02,0.02,-0.06,-0.02,0.02,-0.01,1.00,-0.01,0.07,0.08,0.09,0.00,0.05,0.04,-0.03,0.03,-0.07,-0.04,-0.08,0.02,0.00,-0.04,-0.03,-0.06,-0.02,-0.00,-0.00
