,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.000,0.138,0.065,0.142,0.132,0.160,0.143,0.165,0.144,0.176,0.155,0.138,0.142,0.167,0.157
1,0.138,0.000,0.145,0.166,0.149,0.165,0.136,0.040,0.152,0.095,0.179,0.118,0.164,0.167,0.173
2,0.065,0.145,0.000,0.143,0.117,0.168,0.140,0.168,0.155,0.179,0.129,0.171,0.162,0.156,0.175
3,0.142,0.166,0.143,0.000,0.140,0.170,0.161,0.170,0.168,0.174,0.150,0.160,0.171,0.157,0.159
4,0.132,0.149,0.117,0.140,0.000,0.143,0.091,0.156,0.138,0.158,0.109,0.110,0.131,0.147,0.140
5,0.160,0.165,0.168,0.170,0.143,0.000,0.126,0.164,0.159,0.163,0.182,0.172,0.158,0.165,0.191
6,0.143,0.136,0.140,0.161,0.091,0.126,0.000,0.157,0.164,0.172,0.139,0.129,0.111,0.158,0.180
7,0.165,0.040,0.168,0.170,0.156,0.164,0.157,0.000,0.151,0.157,0.184,0.120,0.159,0.174,0.164
8,0.144,0.152,0.155,0.168,0.138,0.159,0.164,0.151,0.000,0.154,0.146,0.165,0.162,0.153,0.176
9,0.176,0.095,0.179,0.174,0.158,0.163,0.172,0.157,0.154,0.000,0.166,0.152,0.167,0.142,0.160
10,0.155,0.179,0.129,0.150,0.109,0.182,0.139,0.184,0.146,0.166,0.000,0.175,0.162,0.176,0.168
11,0.138,0.118,0.171,0.160,0.110,0.172,0.129,0.120,0.165,0.152,0.175,0.000,0.169,0.149,0.159
12,0.142,0.164,0.162,0.171,0.131,0.158,0.111,0.159,0.162,0.167,0.162,0.169,0.000,0.136,0.159
13,0.167,0.167,0.156,0.157,0.147,0.165,0.158,0.174,0.153,0.142,0.176,0.149,0.136,0.000,0.169
14,0.157,0.173,0.175,0.159,0.140,0.191,0.180,0.164,0.176,0.160,0.168,0.159,0.159,0.169,0.000
