,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.000,-0.181,0.406,-0.004,0.157,-0.034,-0.157,0.047,0.060,0.034,-0.079,0.167,-0.147,-0.096,-0.127
1,-0.181,1.000,-0.173,0.070,-0.163,0.022,0.216,-0.469,0.120,0.307,0.047,-0.226,-0.042,-0.057,-0.106
2,0.406,-0.173,1.000,0.044,0.217,-0.072,-0.177,0.064,0.110,-0.058,-0.190,-0.019,-0.095,0.184,0.034
3,-0.004,0.070,0.044,1.000,-0.137,0.045,0.125,-0.070,0.016,-0.037,0.112,-0.083,0.064,0.129,0.123
4,0.157,-0.163,0.217,-0.137,1.000,-0.167,-0.310,0.156,-0.084,0.045,-0.277,0.283,-0.189,-0.165,-0.093
5,-0.034,0.022,-0.072,0.045,-0.167,1.000,0.233,0.069,0.110,-0.020,0.038,0.016,0.136,-0.068,-0.044
6,-0.157,0.216,-0.177,0.125,-0.310,0.233,1.000,-0.111,0.035,0.067,0.199,-0.189,0.275,0.122,-0.024
7,0.047,-0.469,0.064,-0.070,0.156,0.069,-0.111,1.000,-0.130,-0.100,-0.035,0.243,0.130,0.017,0.146
8,0.060,0.120,0.110,0.016,-0.084,0.110,0.035,-0.130,1.000,-0.096,-0.162,-0.036,-0.047,0.148,-0.120
9,0.034,0.307,-0.058,-0.037,0.045,-0.020,0.067,-0.100,-0.096,1.000,-0.033,-0.089,0.007,-0.181,-0.173
10,-0.079,0.047,-0.190,0.112,-0.277,0.038,0.199,-0.035,-0.162,-0.033,1.000,0.016,0.093,0.018,0.055
11,0.167,-0.226,-0.019,-0.083,0.283,0.016,-0.189,0.243,-0.036,-0.089,0.016,1.000,-0.077,-0.144,-0.156
12,-0.147,-0.042,-0.095,0.064,-0.189,0.136,0.275,0.130,-0.047,0.007,0.093,-0.077,1.000,0.178,0.165
13,-0.096,-0.057,0.184,0.129,-0.165,-0.068,0.122,0.017,0.148,-0.181,0.018,-0.144,0.178,1.000,0.125
14,-0.127,-0.106,0.034,0.123,-0.093,-0.044,-0.024,0.146,-0.120,-0.173,0.055,-0.156,0.165,0.125,1.000
