,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.000,-0.220,0.475,-0.004,0.202,-0.028,-0.219,0.082,0.058,0.061,-0.197,0.225,-0.249,-0.147,-0.213
1,-0.220,1.000,-0.207,0.068,-0.161,-0.040,0.196,-0.619,0.154,0.368,0.051,-0.309,-0.117,-0.105,-0.149
2,0.475,-0.207,1.000,-0.013,0.302,-0.085,-0.241,0.074,0.110,-0.040,-0.307,0.019,-0.145,0.148,-0.032
3,-0.004,0.068,-0.013,1.000,-0.155,0.033,0.105,-0.101,-0.015,-0.010,0.093,-0.129,0.026,0.090,0.152
4,0.202,-0.161,0.302,-0.155,1.000,-0.205,-0.390,0.112,-0.096,0.047,-0.399,0.293,-0.288,-0.192,-0.140
5,-0.028,-0.040,-0.085,0.033,-0.205,1.000,0.261,0.085,0.065,-0.095,0.031,0.015,0.173,-0.097,-0.020
6,-0.219,0.196,-0.241,0.105,-0.390,0.261,1.000,-0.139,0.020,0.029,0.227,-0.275,0.315,0.187,-0.008
7,0.082,-0.619,0.074,-0.101,0.112,0.085,-0.139,1.000,-0.191,-0.156,-0.040,0.290,0.143,0.038,0.163
8,0.058,0.154,0.110,-0.015,-0.096,0.065,0.020,-0.191,1.000,-0.132,-0.241,-0.071,-0.091,0.119,-0.146
9,0.061,0.368,-0.040,-0.010,0.047,-0.095,0.029,-0.156,-0.132,1.000,-0.010,-0.164,-0.071,-0.229,-0.173
10,-0.197,0.051,-0.307,0.093,-0.399,0.031,0.227,-0.040,-0.241,-0.010,1.000,-0.068,0.149,0.006,0.106
11,0.225,-0.309,0.019,-0.129,0.293,0.015,-0.275,0.290,-0.071,-0.164,-0.068,1.000,-0.113,-0.196,-0.163
12,-0.249,-0.117,-0.145,0.026,-0.288,0.173,0.315,0.143,-0.091,-0.071,0.149,-0.113,1.000,0.275,0.206
13,-0.147,-0.105,0.148,0.090,-0.192,-0.097,0.187,0.038,0.119,-0.229,0.006,-0.196,0.275,1.000,0.163
14,-0.213,-0.149,-0.032,0.152,-0.140,-0.020,-0.008,0.163,-0.146,-0.173,0.106,-0.163,0.206,0.163,1.000
