,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.000,0.241,0.143,0.249,0.233,0.262,0.250,0.273,0.248,0.278,0.277,0.239,0.263,0.276,0.280
1,0.241,0.000,0.248,0.265,0.250,0.264,0.227,0.114,0.259,0.191,0.297,0.225,0.278,0.275,0.292
2,0.143,0.248,0.000,0.240,0.233,0.271,0.249,0.277,0.258,0.281,0.241,0.279,0.275,0.254,0.297
3,0.249,0.265,0.240,0.000,0.239,0.271,0.259,0.270,0.270,0.273,0.261,0.267,0.278,0.256,0.271
4,0.233,0.250,0.233,0.239,0.000,0.250,0.196,0.253,0.249,0.265,0.216,0.198,0.251,0.254,0.254
5,0.262,0.264,0.271,0.271,0.250,0.000,0.220,0.268,0.257,0.263,0.299,0.276,0.265,0.275,0.305
6,0.250,0.227,0.249,0.259,0.196,0.220,0.000,0.267,0.268,0.272,0.251,0.246,0.208,0.270,0.302
7,0.273,0.114,0.277,0.270,0.253,0.268,0.267,0.000,0.261,0.264,0.305,0.215,0.268,0.284,0.280
8,0.248,0.259,0.258,0.270,0.249,0.257,0.268,0.261,0.000,0.262,0.268,0.278,0.273,0.260,0.290
9,0.278,0.191,0.281,0.273,0.265,0.263,0.272,0.264,0.262,0.000,0.280,0.266,0.278,0.249,0.266
10,0.277,0.297,0.241,0.261,0.216,0.299,0.251,0.305,0.268,0.280,0.000,0.293,0.289,0.300,0.295
11,0.239,0.225,0.279,0.267,0.198,0.276,0.246,0.215,0.278,0.266,0.293,0.000,0.286,0.261,0.270
12,0.263,0.278,0.275,0.278,0.251,0.265,0.208,0.268,0.273,0.278,0.289,0.286,0.000,0.261,0.277
13,0.276,0.275,0.254,0.256,0.254,0.275,0.270,0.284,0.260,0.249,0.300,0.261,0.261,0.000,0.286
14,0.280,0.292,0.297,0.271,0.254,0.305,0.302,0.280,0.290,0.266,0.295,0.270,0.277,0.286,0.000
