,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.000,0.062,0.047,0.070,0.064,0.066,0.055,0.069,0.067,0.059,0.049,0.059,0.051,0.051,0.043
1,0.062,0.000,0.055,0.061,0.057,0.070,0.060,0.032,0.064,0.052,0.050,0.055,0.063,0.059,0.046
2,0.047,0.055,0.000,0.067,0.045,0.056,0.046,0.058,0.057,0.055,0.038,0.055,0.052,0.047,0.043
3,0.070,0.061,0.067,0.000,0.065,0.059,0.057,0.057,0.060,0.057,0.053,0.059,0.056,0.055,0.045
4,0.064,0.057,0.045,0.065,0.000,0.054,0.040,0.060,0.060,0.060,0.036,0.057,0.049,0.051,0.053
5,0.066,0.070,0.056,0.059,0.054,0.000,0.057,0.069,0.069,0.064,0.050,0.065,0.059,0.060,0.045
6,0.055,0.060,0.046,0.057,0.040,0.057,0.000,0.063,0.061,0.061,0.042,0.051,0.048,0.050,0.046
7,0.069,0.032,0.058,0.057,0.060,0.069,0.063,0.000,0.067,0.066,0.050,0.055,0.062,0.061,0.048
8,0.067,0.064,0.057,0.060,0.060,0.069,0.061,0.067,0.000,0.062,0.045,0.065,0.063,0.056,0.044
9,0.059,0.052,0.055,0.057,0.060,0.064,0.061,0.066,0.062,0.000,0.054,0.063,0.057,0.053,0.042
10,0.049,0.050,0.038,0.053,0.036,0.050,0.042,0.050,0.045,0.054,0.000,0.048,0.047,0.043,0.042
11,0.059,0.055,0.055,0.059,0.057,0.065,0.051,0.055,0.065,0.063,0.048,0.000,0.056,0.055,0.046
12,0.051,0.063,0.052,0.056,0.049,0.059,0.048,0.062,0.063,0.057,0.047,0.056,0.000,0.044,0.038
13,0.051,0.059,0.047,0.055,0.051,0.060,0.050,0.061,0.056,0.053,0.043,0.055,0.044,0.000,0.040
14,0.043,0.046,0.043,0.045,0.053,0.045,0.046,0.048,0.044,0.042,0.042,0.046,0.038,0.040,0.000
