,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.000,0.092,0.073,0.101,0.091,0.099,0.090,0.093,0.096,0.093,0.074,0.091,0.079,0.082,0.067
1,0.092,0.000,0.089,0.098,0.086,0.103,0.089,0.060,0.093,0.083,0.073,0.084,0.088,0.090,0.071
2,0.073,0.089,0.000,0.101,0.072,0.093,0.082,0.089,0.088,0.086,0.064,0.087,0.078,0.075,0.066
3,0.101,0.098,0.101,0.000,0.093,0.097,0.094,0.089,0.094,0.093,0.072,0.093,0.083,0.085,0.069
4,0.091,0.086,0.072,0.093,0.000,0.085,0.069,0.086,0.087,0.088,0.059,0.080,0.073,0.075,0.075
5,0.099,0.103,0.093,0.097,0.085,0.000,0.088,0.095,0.097,0.098,0.074,0.094,0.084,0.089,0.070
6,0.090,0.089,0.082,0.094,0.069,0.088,0.000,0.090,0.093,0.092,0.065,0.081,0.071,0.080,0.069
7,0.093,0.060,0.089,0.089,0.086,0.095,0.090,0.000,0.090,0.092,0.071,0.080,0.080,0.086,0.067
8,0.096,0.093,0.088,0.094,0.087,0.097,0.093,0.090,0.000,0.091,0.068,0.091,0.085,0.083,0.066
9,0.093,0.083,0.086,0.093,0.088,0.098,0.092,0.092,0.091,0.000,0.072,0.090,0.082,0.081,0.065
10,0.074,0.073,0.064,0.072,0.059,0.074,0.065,0.071,0.068,0.072,0.000,0.070,0.065,0.063,0.057
11,0.091,0.084,0.087,0.093,0.080,0.094,0.081,0.080,0.091,0.090,0.070,0.000,0.079,0.080,0.066
12,0.079,0.088,0.078,0.083,0.073,0.084,0.071,0.080,0.085,0.082,0.065,0.079,0.000,0.070,0.057
13,0.082,0.090,0.075,0.085,0.075,0.089,0.080,0.086,0.083,0.081,0.063,0.080,0.070,0.000,0.063
14,0.067,0.071,0.066,0.069,0.075,0.070,0.069,0.067,0.066,0.065,0.057,0.066,0.057,0.063,0.000
