,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.000,-0.200,0.449,0.006,0.180,-0.044,-0.190,0.054,0.057,0.044,-0.141,0.194,-0.200,-0.116,-0.167
1,-0.200,1.000,-0.192,0.064,-0.163,0.002,0.204,-0.538,0.132,0.338,0.049,-0.268,-0.075,-0.078,-0.129
2,0.449,-0.192,1.000,0.016,0.271,-0.083,-0.216,0.069,0.108,-0.049,-0.257,0.006,-0.126,0.165,-0.005
3,0.006,0.064,0.016,1.000,-0.142,0.043,0.113,-0.086,0.004,-0.024,0.098,-0.107,0.042,0.110,0.133
4,0.180,-0.163,0.271,-0.142,1.000,-0.193,-0.356,0.128,-0.093,0.035,-0.343,0.295,-0.245,-0.174,-0.114
5,-0.044,0.002,-0.083,0.043,-0.193,1.000,0.248,0.071,0.093,-0.054,0.040,0.004,0.150,-0.081,-0.027
6,-0.190,0.204,-0.216,0.113,-0.356,0.248,1.000,-0.129,0.025,0.048,0.218,-0.237,0.293,0.150,-0.017
7,0.054,-0.538,0.069,-0.086,0.128,0.071,-0.129,1.000,-0.151,-0.130,-0.037,0.261,0.135,0.025,0.157
8,0.057,0.132,0.108,0.004,-0.093,0.093,0.025,-0.151,1.000,-0.113,-0.203,-0.053,-0.069,0.141,-0.127
9,0.044,0.338,-0.049,-0.024,0.035,-0.054,0.048,-0.130,-0.113,1.000,-0.019,-0.128,-0.025,-0.203,-0.172
10,-0.141,0.049,-0.257,0.098,-0.343,0.040,0.218,-0.037,-0.203,-0.019,1.000,-0.035,0.124,-0.000,0.077
11,0.194,-0.268,0.006,-0.107,0.295,0.004,-0.237,0.261,-0.053,-0.128,-0.035,1.000,-0.103,-0.173,-0.162
12,-0.200,-0.075,-0.126,0.042,-0.245,0.150,0.293,0.135,-0.069,-0.025,0.124,-0.103,1.000,0.227,0.184
13,-0.116,-0.078,0.165,0.110,-0.174,-0.081,0.150,0.025,0.141,-0.203,-0.000,-0.173,0.227,1.000,0.141
14,-0.167,-0.129,-0.005,0.133,-0.114,-0.027,-0.017,0.157,-0.127,-0.172,0.077,-0.162,0.184,0.141,1.000
