,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.000,0.290,0.082,0.290,0.159,0.274,0.328,0.261,0.223,0.223,0.208,0.171,0.305,0.232,0.159
1,0.290,0.000,0.255,0.262,0.266,0.315,0.171,0.112,0.207,0.093,0.217,0.237,0.274,0.263,0.269
2,0.082,0.255,0.000,0.279,0.110,0.302,0.236,0.226,0.182,0.285,0.184,0.250,0.237,0.125,0.191
3,0.290,0.262,0.279,0.000,0.246,0.263,0.193,0.291,0.263,0.286,0.162,0.297,0.223,0.174,0.189
4,0.159,0.266,0.110,0.246,0.000,0.303,0.260,0.095,0.251,0.227,0.125,0.064,0.245,0.185,0.207
5,0.274,0.315,0.302,0.263,0.303,0.000,0.147,0.222,0.237,0.285,0.214,0.281,0.155,0.255,0.182
6,0.328,0.171,0.236,0.193,0.260,0.147,0.000,0.326,0.215,0.203,0.130,0.310,0.073,0.228,0.218
7,0.261,0.112,0.226,0.291,0.095,0.222,0.326,0.000,0.269,0.333,0.229,0.091,0.148,0.266,0.181
8,0.223,0.207,0.182,0.263,0.251,0.237,0.215,0.269,0.000,0.307,0.207,0.319,0.298,0.180,0.123
9,0.223,0.093,0.285,0.286,0.227,0.285,0.203,0.333,0.307,0.000,0.194,0.334,0.233,0.185,0.127
10,0.208,0.217,0.184,0.162,0.125,0.214,0.130,0.229,0.207,0.194,0.000,0.161,0.205,0.187,0.202
11,0.171,0.237,0.250,0.297,0.064,0.281,0.310,0.091,0.319,0.334,0.161,0.000,0.280,0.309,0.137
12,0.305,0.274,0.237,0.223,0.245,0.155,0.073,0.148,0.298,0.233,0.205,0.280,0.000,0.240,0.087
13,0.232,0.263,0.125,0.174,0.185,0.255,0.228,0.266,0.180,0.185,0.187,0.309,0.240,0.000,0.181
14,0.159,0.269,0.191,0.189,0.207,0.182,0.218,0.181,0.123,0.127,0.202,0.137,0.087,0.181,0.000
