,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.000,0.048,0.021,0.056,0.049,0.072,0.053,0.066,0.056,0.074,0.058,0.051,0.052,0.068,0.056
1,0.048,0.000,0.049,0.076,0.057,0.073,0.056,0.008,0.061,0.028,0.073,0.037,0.066,0.070,0.063
2,0.021,0.049,0.000,0.059,0.039,0.076,0.049,0.065,0.066,0.077,0.047,0.071,0.071,0.058,0.069
3,0.056,0.076,0.059,0.000,0.055,0.082,0.075,0.070,0.075,0.081,0.060,0.071,0.076,0.068,0.065
4,0.049,0.057,0.039,0.055,0.000,0.056,0.023,0.063,0.049,0.065,0.035,0.040,0.043,0.056,0.050
5,0.072,0.073,0.076,0.082,0.056,0.000,0.052,0.071,0.074,0.072,0.080,0.079,0.065,0.074,0.085
6,0.053,0.056,0.049,0.075,0.023,0.052,0.000,0.064,0.070,0.080,0.052,0.042,0.038,0.060,0.073
7,0.066,0.008,0.065,0.070,0.063,0.071,0.064,0.000,0.057,0.062,0.075,0.040,0.062,0.076,0.060
8,0.056,0.061,0.066,0.075,0.049,0.074,0.070,0.057,0.000,0.064,0.055,0.073,0.070,0.067,0.068
9,0.074,0.028,0.077,0.081,0.065,0.072,0.080,0.062,0.064,0.000,0.065,0.059,0.070,0.049,0.065
10,0.058,0.073,0.047,0.060,0.035,0.080,0.052,0.075,0.055,0.065,0.000,0.071,0.063,0.069,0.064
11,0.051,0.037,0.071,0.071,0.040,0.079,0.042,0.040,0.073,0.059,0.071,0.000,0.071,0.057,0.066
12,0.052,0.066,0.071,0.076,0.043,0.065,0.038,0.062,0.070,0.070,0.063,0.071,0.000,0.043,0.059
13,0.068,0.070,0.058,0.068,0.056,0.074,0.060,0.076,0.067,0.049,0.069,0.057,0.043,0.000,0.065
14,0.056,0.063,0.069,0.065,0.050,0.085,0.073,0.060,0.068,0.065,0.064,0.066,0.059,0.065,0.000
